pp_id,condition,ts(sec),frame,success,confidence,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLipRaiser,AU6_CheekRaiser,AU7_LidTightener,AU9_NoseWringler,AU10_UpperLipRaiser,AU12_LipCornerPuller,AU14_Dimpler,AU15_LipCornerDepressonr,AU17_ChinRaiser,AU20_LipStretcher,AU23_LipTightener,AU25_LipsPart,AU26_JawDrop,AU45_BlinkInt,AUc45_BlinkRate,AUc28_LipSuck,headOrient_x,headOrient_y,headOrient_z,gazeCenter,gazeUp,gazeDown,gazeRight,gazeLeft
pp18,N,60.107,1800.0,0.9088888888888889,0.8980500000000001,0.1173,0.12343333333333334,0.15688333333333332,0.044527777777777784,0.14861666666666667,0.26184999999999997,0.23226666666666668,0.13595555555555555,0.16044999999999998,0.05714444444444445,1.1566222222222222,2.2907166666666665,0.952461111111111,0.1025388888888889,1.3585999999999998,1.2912055555555555,0.16875555555555558,0.5755555555555556,0.02388888888888889,-1449.6108888888891,269.5558888888889,3778.7626666666665,0.9316666666666666,0.032177222222222225,0.06844611111111111,0.3320844444444444,0.0031461111111111112
pp18,N,120.247,3600.0,0.75,0.7464166666666667,0.22466666666666668,0.05166666666666667,0.3154611111111111,0.02861111111111111,0.19980000000000003,0.1953777777777778,0.13523333333333334,0.41882777777777774,0.07482222222222222,0.3046611111111111,0.7119722222222222,1.2548388888888888,0.7049555555555556,0.14053333333333332,1.08215,0.8335722222222223,0.2790888888888889,0.445,0.025,-883.5331666666667,86.34166666666667,2067.842888888889,0.6738888888888889,0.007858888888888887,0.09414444444444445,0.23980388888888893,0.0012588888888888888
pp18,N,180.388,5400.0,0.8927777777777778,0.8815500000000003,0.2333666666666667,0.28996111111111117,0.2697833333333333,0.057872222222222214,0.044094444444444436,0.22198888888888887,0.2589444444444445,0.17683333333333334,0.03380555555555556,0.13590555555555556,1.3023999999999998,2.1801999999999997,0.7700277777777778,0.4136944444444445,0.9708388888888889,0.5840222222222222,0.14535,0.21444444444444444,0.05388888888888889,-1023.4927222222221,110.985,2453.122166666667,0.6877777777777778,0.0031611111111111106,0.11560611111111112,0.28598888888888885,0.0027994444444444442
pp18,N,240.528,7200.0,0.9533333333333334,0.9362944444444447,0.6048777777777778,0.18249444444444446,0.5500833333333333,0.17455,0.028144444444444444,0.18357777777777778,0.09887222222222221,0.3916166666666667,0.025233333333333333,0.5225,0.4499499999999999,1.5421166666666666,0.3424666666666667,0.2529388888888889,1.83505,0.30488333333333334,0.08350555555555556,0.059444444444444446,0.014444444444444444,-726.1542777777778,74.3726111111111,1805.608777777778,0.43666666666666665,0.005715555555555555,0.15118333333333334,0.31433444444444447,0.002548333333333334
pp18,N,300.668,9000.0,0.9611111111111111,0.9357388888888891,0.4993666666666667,0.17991111111111113,0.4778388888888889,0.12815555555555555,0.015466666666666667,0.10703333333333334,0.09278888888888889,0.3271611111111111,0.05323888888888889,0.6984055555555555,0.4690777777777777,1.4162388888888886,0.17392777777777776,0.20752222222222225,1.7944333333333333,0.5505111111111112,0.1302888888888889,0.1238888888888889,0.0,-810.3292777777779,76.91805555555555,2031.8938333333335,0.5238888888888888,0.001812222222222222,0.1357811111111111,0.3095522222222223,0.0011305555555555557
pp18,N,360.809,10800.0,0.9994444444444445,0.9766222222222225,0.34556111111111115,0.1190888888888889,0.4174777777777778,0.051166666666666666,0.004638888888888889,0.05322777777777778,0.17641666666666667,0.3032444444444445,0.05308333333333333,0.7634222222222222,0.18583333333333332,1.9227722222222223,0.0592,0.09867222222222223,1.5721388888888888,0.7266222222222223,0.17750555555555556,0.09944444444444445,0.0,-678.1589444444445,59.793277777777774,1733.5278888888888,0.7055555555555556,0.0010355555555555554,0.11623666666666667,0.32983055555555557,0.0005066666666666667
pp18,N,420.949,12600.0,0.9911111111111112,0.9628500000000003,0.38083333333333336,0.11131111111111112,0.3593555555555555,0.04415,0.026227777777777777,0.04102777777777778,0.13589444444444443,0.4241166666666667,0.03626666666666667,0.8238166666666666,0.3169,1.6065611111111113,0.10166666666666667,0.09427222222222222,1.7599944444444444,0.7518888888888889,0.13226111111111108,0.10722222222222222,0.019444444444444445,-778.6615555555554,75.17555555555556,1934.6551666666667,0.5844444444444444,0.002443888888888889,0.12832,0.3184561111111111,0.0004261111111111111
pp18,N,481.089,14400.0,0.9366666666666666,0.9196333333333336,0.2522388888888889,0.046566666666666666,0.27106111111111114,0.032855555555555555,0.023133333333333332,0.1451111111111111,0.20684444444444444,0.2878388888888889,0.022927777777777783,0.3791,1.472388888888889,1.6492222222222224,0.634638888888889,0.2340388888888889,1.1878111111111112,0.4371888888888888,0.08984444444444442,0.4011111111111111,0.005,-1080.3479444444447,108.68138888888888,2537.121333333333,0.5655555555555556,0.0033838888888888885,0.1347538888888889,0.2977594444444444,0.0022494444444444445
pp18,N,541.23,16200.0,0.9955555555555555,0.9723166666666669,0.24295555555555556,0.20232222222222226,0.31313888888888897,0.07082222222222223,0.043588888888888885,0.22285555555555556,0.16870555555555555,0.1875277777777778,0.04268888888888889,0.28595,2.0034666666666667,1.4938833333333332,1.0223222222222221,0.12018888888888889,1.9088500000000002,0.8297666666666667,0.11878888888888889,0.4905555555555556,0.021666666666666667,-971.8793333333333,94.31738888888889,2162.268111111111,0.7238888888888889,0.0042805555555555565,0.11697777777777776,0.29472111111111116,0.0007222222222222223
pp18,N,601.37,18000.0,0.9594444444444444,0.944027777777778,0.5306388888888889,0.10344444444444444,0.7072111111111111,0.049683333333333336,0.039877777777777776,0.22232222222222223,0.09912222222222221,0.42003888888888885,0.04909444444444445,0.5915388888888888,0.7955944444444445,1.7996555555555553,0.35863888888888884,0.2289,1.6876444444444445,0.7369777777777777,0.08918333333333334,0.17,0.018333333333333333,-853.6127222222223,102.45694444444445,2140.435388888889,0.5461111111111111,0.008794444444444443,0.13387555555555555,0.30942277777777777,0.006733333333333334
