pp_id,condition,ts(sec),frame,success,confidence,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLipRaiser,AU6_CheekRaiser,AU7_LidTightener,AU9_NoseWringler,AU10_UpperLipRaiser,AU12_LipCornerPuller,AU14_Dimpler,AU15_LipCornerDepressonr,AU17_ChinRaiser,AU20_LipStretcher,AU23_LipTightener,AU25_LipsPart,AU26_JawDrop,AU45_BlinkInt,AUc45_BlinkRate,AUc28_LipSuck,headOrient_x,headOrient_y,headOrient_z,gazeCenter,gazeUp,gazeDown,gazeRight,gazeLeft
pp13,N,60.113,1800.0,1.0,0.9642500000000003,0.6749166666666666,0.2826166666666667,0.7009833333333333,0.12674444444444444,0.07020555555555556,0.1771222222222222,0.16710555555555556,0.05362222222222222,0.07163333333333333,0.7498333333333334,0.3967222222222223,1.1014777777777778,0.2812166666666666,0.08703333333333334,1.3185055555555556,1.2030166666666668,0.4807166666666666,0.365,0.0,40.41272222222222,-30.35272222222222,514.4512222222222,0.0,0.0,0.5699188888888888,0.20060611111111112,0.0016827777777777778
pp13,N,120.259,3600.0,1.0,0.9598055555555556,0.48068333333333335,0.33847222222222223,0.34875,0.052077777777777785,0.02473888888888889,0.06599444444444445,0.15040555555555557,0.009661111111111112,0.023605555555555557,0.8052333333333332,0.20393333333333336,0.8635555555555556,0.0502,0.17865,0.6088277777777779,0.7847833333333334,0.5357555555555555,0.29333333333333333,0.0,49.56077777777778,-3.3805555555555533,478.3568333333334,0.0,0.0,0.5924566666666666,0.19524055555555556,0.006095555555555556
pp13,N,180.406,5400.0,0.9972222222222222,0.9526111111111113,0.2710444444444444,0.16297777777777778,0.5049611111111112,0.06376666666666668,0.011083333333333332,0.0111,0.04162222222222221,0.0001277777777777778,0.007961111111111112,0.6049777777777778,0.02382222222222222,0.45018888888888886,0.0006555555555555555,0.26722222222222225,0.8152944444444444,0.5398222222222222,0.6121222222222223,0.2822222222222222,0.0,67.53061111111111,26.238611111111112,455.4525,0.002777777777777778,0.0,0.5709844444444444,0.29117,0.0
pp13,N,240.552,7200.0,1.0,0.9677222222222224,0.1049,0.07287777777777778,0.3829444444444445,0.04889444444444444,0.013949999999999999,0.1356888888888889,0.026266666666666667,0.02538333333333333,0.04911666666666666,0.8865277777777778,0.12423888888888888,0.6693555555555556,0.47730555555555554,0.20909444444444442,0.9110499999999999,0.33771111111111113,0.8533222222222222,0.4711111111111111,0.0,57.830666666666666,-42.368611111111115,602.6188888888889,0.0,0.0,0.4549538888888888,0.1878677777777778,0.0
pp13,N,300.698,9000.0,0.9905555555555555,0.9552222222222224,0.10093333333333333,0.02171111111111111,0.21811111111111112,0.16344444444444445,0.010772222222222223,0.056244444444444444,0.06465555555555555,0.0059277777777777775,0.032683333333333335,1.0304055555555556,0.14935555555555555,0.4577,0.03521666666666667,0.34099999999999997,0.5644611111111112,0.4043111111111111,0.7612777777777778,0.3422222222222222,0.0,54.72888888888889,-10.787388888888891,540.1212222222222,0.009444444444444445,0.0,0.46731222222222224,0.20148833333333332,0.0002927777777777778
pp13,N,360.845,10800.0,1.0,0.9693888888888891,0.1519,0.04315555555555555,0.10551111111111112,0.06323333333333334,0.018927777777777773,0.003927777777777778,0.07058333333333335,1.6666666666666667e-05,0.030944444444444445,0.8469333333333333,0.030683333333333337,0.3376722222222222,0.010088888888888889,0.19150555555555554,0.36536111111111114,0.24655000000000002,1.0059,0.4688888888888889,0.0,60.162166666666664,11.482333333333331,456.98561111111115,0.0,0.0,0.565955,0.26328888888888885,0.004852777777777777
pp13,N,420.991,12600.0,1.0,0.9666944444444446,0.19612222222222223,0.036672222222222224,0.5240277777777778,0.08829444444444444,0.06716111111111112,0.12434444444444444,0.2265722222222222,0.1061111111111111,0.1444111111111111,0.8728,0.31214444444444445,0.3731277777777778,0.1920888888888889,0.09639999999999999,1.076361111111111,0.4318388888888889,0.5747944444444445,0.3288888888888889,0.0044444444444444444,51.60572222222223,-22.37627777777778,567.4347222222223,0.0,0.0,0.45191777777777775,0.1943877777777778,0.0
pp13,N,481.137,14400.0,0.9222222222222223,0.8930222222222223,0.31392777777777775,0.06488333333333333,0.6919722222222223,0.12425,0.07097222222222223,0.21699444444444446,0.4550944444444444,0.0687,0.10810555555555554,0.5107111111111111,0.44993333333333335,0.5043055555555556,0.08957777777777778,0.18621666666666664,1.123488888888889,0.7928833333333334,0.39794999999999997,0.4216666666666667,0.0,19.826777777777775,-23.48716666666667,509.2755,0.07944444444444444,0.0002322222222222222,0.5614972222222222,0.26932833333333334,0.0024227777777777776
pp13,N,541.284,16200.0,1.0,0.9682500000000002,0.08203333333333333,0.0307,0.27550555555555556,0.04186666666666666,0.002061111111111111,0.04665555555555555,0.22216111111111111,0.006938888888888889,0.0005111111111111112,1.1579944444444445,0.16505000000000003,0.46495000000000003,0.09093333333333332,0.2129444444444444,0.6035777777777778,0.24759999999999996,0.8053777777777776,0.34055555555555556,0.0,52.05322222222222,-64.55227777777777,528.8127222222222,0.0,0.0,0.6461638888888889,0.22687555555555555,0.0
pp13,N,601.43,18000.0,1.0,0.9796111111111114,0.4175388888888889,0.01446111111111111,0.3736611111111111,0.03478333333333333,0.0019611111111111114,0.053177777777777775,0.027044444444444444,0.04292222222222222,0.04538333333333333,0.3732722222222222,0.2003888888888889,0.5084555555555555,0.40169999999999995,0.055349999999999996,0.22128333333333336,0.24751666666666666,0.5066111111111111,0.295,0.0,65.35194444444444,-61.841611111111106,617.9038333333333,0.0,0.0,0.43970611111111113,0.05927944444444445,0.03654333333333334
