pp_id,condition,ts(sec),frame,success,confidence,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLipRaiser,AU6_CheekRaiser,AU7_LidTightener,AU9_NoseWringler,AU10_UpperLipRaiser,AU12_LipCornerPuller,AU14_Dimpler,AU15_LipCornerDepressonr,AU17_ChinRaiser,AU20_LipStretcher,AU23_LipTightener,AU25_LipsPart,AU26_JawDrop,AU45_BlinkInt,AUc45_BlinkRate,AUc28_LipSuck,headOrient_x,headOrient_y,headOrient_z,gazeCenter,gazeUp,gazeDown,gazeRight,gazeLeft
pp12,S,60.141,1800.0,1.0,0.9707500000000002,0.1776277777777778,0.1685,0.058527777777777776,0.007905555555555556,0.00019999999999999998,0.0003,0.11976666666666666,0.10605555555555554,0.05321666666666666,1.1512333333333336,0.06439444444444445,0.21025555555555556,0.04555000000000001,0.10903333333333333,0.4191166666666667,0.7429166666666667,0.16321111111111108,0.16944444444444445,0.0,120.73144444444443,-28.619944444444442,571.1487777777778,0.0,0.0,0.4250866666666667,0.13659777777777776,0.0
pp12,S,120.316,3600.0,1.0,0.9788333333333337,0.051027777777777776,0.02255,0.1487166666666667,0.09071666666666667,3.3333333333333335e-05,0.0008666666666666667,0.0535888888888889,0.13324444444444447,0.02693888888888889,0.4450111111111111,0.1301277777777778,0.2690388888888889,0.019888888888888887,0.030322222222222226,0.36335,0.2619444444444444,0.07497777777777778,0.041666666666666664,0.0,104.33155555555555,-47.26566666666667,567.4195000000001,0.0,0.0,0.3797327777777778,0.12237222222222222,0.0001688888888888889
pp12,S,180.49,5400.0,1.0,0.9647500000000001,0.16281666666666667,0.07749444444444444,0.27521666666666667,0.021805555555555557,0.0031833333333333336,0.0022444444444444447,0.25373333333333337,0.16536666666666666,0.03715555555555555,0.9434111111111112,0.1079611111111111,0.34303333333333336,0.23129999999999998,0.20846666666666666,0.29338888888888887,0.4056388888888889,0.1358611111111111,0.08611111111111111,0.0,125.02527777777777,-35.583277777777774,569.8795,0.0,0.0,0.4128372222222222,0.12437166666666667,0.0
pp12,S,240.665,7200.0,1.0,0.9507500000000002,0.19933888888888887,0.0813,0.31331111111111115,0.015216666666666667,0.033449999999999994,0.009355555555555556,0.1866388888888889,0.13576666666666667,0.08257222222222221,0.8927888888888889,0.25684444444444443,0.5846555555555556,0.24705555555555558,0.3877833333333333,0.6170722222222222,0.5572888888888888,0.18391111111111108,0.19777777777777777,0.005555555555555556,126.54261111111111,-30.70605555555555,565.6511666666668,0.0,0.0,0.44042444444444445,0.12750111111111112,3.944444444444444e-05
pp12,S,300.839,9000.0,1.0,0.9598888888888891,0.21224999999999997,0.07908333333333335,0.31318333333333337,0.04272777777777778,0.00125,0.006261111111111112,0.25903333333333334,0.11307777777777778,0.03244444444444445,0.9781,0.26530555555555557,0.4662666666666667,0.13446111111111111,0.22033333333333335,0.21486666666666665,0.3652666666666667,0.08177222222222222,0.050555555555555555,0.0,120.58477777777779,-34.02016666666666,565.0119444444445,0.0,0.0,0.431475,0.10406444444444445,0.001557777777777778
pp12,S,361.014,10800.0,1.0,0.9662500000000003,0.32715,0.1483,0.3600500000000001,0.027327777777777777,0.003833333333333334,0.011111111111111112,0.29799444444444445,0.1695111111111111,0.021950000000000004,1.0897277777777779,0.07606666666666667,0.25117222222222224,0.16033333333333336,0.15644444444444447,0.3462833333333333,0.4821277777777778,0.15938333333333332,0.08722222222222223,0.0,128.69594444444445,-23.238055555555555,566.9861111111111,0.0,0.0,0.42587444444444444,0.11921944444444443,3.3333333333333333e-06
pp12,S,421.188,12600.0,1.0,0.9555833333333336,0.5163777777777778,0.2142277777777778,0.0020555555555555557,0.023244444444444443,0.002916666666666667,0.002561111111111111,0.38516111111111107,0.11037222222222222,0.026694444444444448,1.6192444444444443,0.035277777777777776,0.14665,0.1191888888888889,0.2216222222222222,0.34997222222222224,0.5555333333333333,0.18359999999999999,0.09055555555555556,0.0,144.47633333333334,-14.180166666666667,569.9809444444444,0.0,0.0,0.4206216666666666,0.11933777777777778,0.0008494444444444446
pp12,S,481.363,14400.0,0.9988888888888889,0.9619111111111114,0.3594944444444444,0.11815555555555556,0.1923888888888889,0.050744444444444446,0.0021166666666666664,0.0007055555555555557,0.2752222222222222,0.10373333333333334,0.03626111111111111,1.1125055555555556,0.1582222222222222,0.33152777777777775,0.08149444444444444,0.10636666666666669,0.34848333333333337,0.2947888888888889,0.11454444444444445,0.09666666666666666,0.0,128.7745,-28.62344444444444,566.7086666666668,0.0011111111111111111,0.0,0.42700444444444446,0.11966333333333333,0.0018505555555555556
pp12,S,541.537,16200.0,1.0,0.9658055555555558,0.36528333333333335,0.12330555555555554,0.012455555555555557,0.02678888888888889,0.004244444444444444,0.0008777777777777778,0.4082222222222222,0.13772777777777778,0.032072222222222224,1.5857333333333332,0.16579999999999998,0.2722611111111111,0.16036666666666666,0.19766666666666668,0.34544444444444444,0.4427055555555556,0.08842222222222224,0.10166666666666667,0.0,143.16155555555554,-16.872222222222224,570.1284999999999,0.0,0.0,0.42970499999999995,0.10853277777777777,0.00016
pp12,S,601.712,18000.0,1.0,0.9609166666666669,0.3234,0.14092222222222223,0.010633333333333333,0.030833333333333334,0.0016499999999999998,0.0016944444444444444,0.2489888888888889,0.12592777777777778,0.05086666666666667,1.5550222222222223,0.10566111111111111,0.2566888888888889,0.08637777777777779,0.18995555555555554,0.3407777777777778,0.4972333333333333,0.17368333333333333,0.13277777777777777,0.0,139.30922222222222,-20.30516666666667,572.2066666666667,0.0,0.0,0.42369,0.11052611111111112,4.6111111111111115e-05
