RR,time
821,2023-04-13 10-16-09.046000
803,2023-04-13 10-16-09.849000
810,2023-04-13 10-16-10.659000
775,2023-04-13 10-16-11.434000
747,2023-04-13 10-16-12.181000
738,2023-04-13 10-16-12.919000
736,2023-04-13 10-16-13.655000
734,2023-04-13 10-16-14.389000
749,2023-04-13 10-16-15.138000
752,2023-04-13 10-16-15.890000
762,2023-04-13 10-16-16.652000
744,2023-04-13 10-16-17.396000
721,2023-04-13 10-16-18.117000
700,2023-04-13 10-16-18.817000
697,2023-04-13 10-16-19.514000
695,2023-04-13 10-16-20.209000
702,2023-04-13 10-16-20.911000
699,2023-04-13 10-16-21.610000
693,2023-04-13 10-16-22.303000
709,2023-04-13 10-16-23.012000
744,2023-04-13 10-16-23.756000
785,2023-04-13 10-16-24.541000
822,2023-04-13 10-16-25.363000
807,2023-04-13 10-16-26.170000
769,2023-04-13 10-16-26.939000
728,2023-04-13 10-16-27.667000
684,2023-04-13 10-16-28.351000
644,2023-04-13 10-16-28.995000
630,2023-04-13 10-16-29.625000
625,2023-04-13 10-16-30.250000
638,2023-04-13 10-16-30.888000
671,2023-04-13 10-16-31.559000
731,2023-04-13 10-16-32.290000
778,2023-04-13 10-16-33.068000
791,2023-04-13 10-16-33.859000
820,2023-04-13 10-16-34.679000
828,2023-04-13 10-16-35.507000
839,2023-04-13 10-16-36.346000
813,2023-04-13 10-16-37.159000
754,2023-04-13 10-16-37.913000
722,2023-04-13 10-16-38.635000
724,2023-04-13 10-16-39.359000
719,2023-04-13 10-16-40.078000
745,2023-04-13 10-16-40.823000
757,2023-04-13 10-16-41.580000
771,2023-04-13 10-16-42.351000
776,2023-04-13 10-16-43.127000
760,2023-04-13 10-16-43.887000
732,2023-04-13 10-16-44.619000
696,2023-04-13 10-16-45.315000
678,2023-04-13 10-16-45.993000
690,2023-04-13 10-16-46.683000
723,2023-04-13 10-16-47.406000
735,2023-04-13 10-16-48.141000
771,2023-04-13 10-16-48.912000
820,2023-04-13 10-16-49.732000
848,2023-04-13 10-16-50.580000
820,2023-04-13 10-16-51.400000
763,2023-04-13 10-16-52.163000
708,2023-04-13 10-16-52.871000
706,2023-04-13 10-16-53.577000
688,2023-04-13 10-16-54.265000
675,2023-04-13 10-16-54.940000
672,2023-04-13 10-16-55.612000
690,2023-04-13 10-16-56.302000
728,2023-04-13 10-16-57.030000
767,2023-04-13 10-16-57.797000
773,2023-04-13 10-16-58.570000
726,2023-04-13 10-16-59.296000
705,2023-04-13 10-17-00.001000
697,2023-04-13 10-17-00.698000
696,2023-04-13 10-17-01.394000
713,2023-04-13 10-17-02.107000
726,2023-04-13 10-17-02.833000
730,2023-04-13 10-17-03.563000
707,2023-04-13 10-17-04.270000
665,2023-04-13 10-17-04.935000
674,2023-04-13 10-17-05.609000
663,2023-04-13 10-17-06.272000
657,2023-04-13 10-17-06.929000
680,2023-04-13 10-17-07.609000
699,2023-04-13 10-17-08.308000
726,2023-04-13 10-17-09.034000
728,2023-04-13 10-17-09.762000
744,2023-04-13 10-17-10.506000
785,2023-04-13 10-17-11.291000
787,2023-04-13 10-17-12.078000
766,2023-04-13 10-17-12.844000
713,2023-04-13 10-17-13.557000
678,2023-04-13 10-17-14.235000
667,2023-04-13 10-17-14.902000
679,2023-04-13 10-17-15.581000
739,2023-04-13 10-17-16.320000
743,2023-04-13 10-17-17.063000
749,2023-04-13 10-17-17.812000
754,2023-04-13 10-17-18.566000
752,2023-04-13 10-17-19.318000
753,2023-04-13 10-17-20.071000
747,2023-04-13 10-17-20.818000
724,2023-04-13 10-17-21.542000
681,2023-04-13 10-17-22.223000
684,2023-04-13 10-17-22.907000
704,2023-04-13 10-17-23.611000
754,2023-04-13 10-17-24.365000
783,2023-04-13 10-17-25.148000
787,2023-04-13 10-17-25.935000
773,2023-04-13 10-17-26.708000
795,2023-04-13 10-17-27.503000
806,2023-04-13 10-17-28.309000
809,2023-04-13 10-17-29.118000
806,2023-04-13 10-17-29.924000
799,2023-04-13 10-17-30.723000
758,2023-04-13 10-17-31.481000
737,2023-04-13 10-17-32.218000
739,2023-04-13 10-17-32.957000
713,2023-04-13 10-17-33.670000
697,2023-04-13 10-17-34.367000
697,2023-04-13 10-17-35.064000
708,2023-04-13 10-17-35.772000
742,2023-04-13 10-17-36.514000
781,2023-04-13 10-17-37.295000
791,2023-04-13 10-17-38.086000
752,2023-04-13 10-17-38.838000
750,2023-04-13 10-17-39.588000
743,2023-04-13 10-17-40.331000
755,2023-04-13 10-17-41.086000
757,2023-04-13 10-17-41.843000
759,2023-04-13 10-17-42.602000
773,2023-04-13 10-17-43.375000
776,2023-04-13 10-17-44.151000
773,2023-04-13 10-17-44.924000
762,2023-04-13 10-17-45.686000
751,2023-04-13 10-17-46.437000
758,2023-04-13 10-17-47.195000
759,2023-04-13 10-17-47.954000
769,2023-04-13 10-17-48.723000
737,2023-04-13 10-17-49.460000
703,2023-04-13 10-17-50.163000
688,2023-04-13 10-17-50.851000
699,2023-04-13 10-17-51.550000
717,2023-04-13 10-17-52.267000
762,2023-04-13 10-17-53.029000
764,2023-04-13 10-17-53.793000
762,2023-04-13 10-17-54.555000
783,2023-04-13 10-17-55.338000
787,2023-04-13 10-17-56.125000
769,2023-04-13 10-17-56.894000
727,2023-04-13 10-17-57.621000
720,2023-04-13 10-17-58.341000
717,2023-04-13 10-17-59.058000
738,2023-04-13 10-17-59.796000
740,2023-04-13 10-18-00.536000
756,2023-04-13 10-18-01.292000
781,2023-04-13 10-18-02.073000
784,2023-04-13 10-18-02.857000
772,2023-04-13 10-18-03.629000
742,2023-04-13 10-18-04.371000
762,2023-04-13 10-18-05.133000
765,2023-04-13 10-18-05.898000
764,2023-04-13 10-18-06.662000
719,2023-04-13 10-18-07.381000
740,2023-04-13 10-18-08.121000
714,2023-04-13 10-18-08.835000
690,2023-04-13 10-18-09.525000
681,2023-04-13 10-18-10.206000
714,2023-04-13 10-18-10.920000
712,2023-04-13 10-18-11.632000
735,2023-04-13 10-18-12.367000
755,2023-04-13 10-18-13.122000
764,2023-04-13 10-18-13.886000
726,2023-04-13 10-18-14.612000
738,2023-04-13 10-18-15.350000
744,2023-04-13 10-18-16.094000
740,2023-04-13 10-18-16.834000
731,2023-04-13 10-18-17.565000
763,2023-04-13 10-18-18.328000
771,2023-04-13 10-18-19.099000
806,2023-04-13 10-18-19.905000
793,2023-04-13 10-18-20.698000
780,2023-04-13 10-18-21.478000
773,2023-04-13 10-18-22.251000
750,2023-04-13 10-18-23.001000
713,2023-04-13 10-18-23.714000
716,2023-04-13 10-18-24.430000
734,2023-04-13 10-18-25.164000
749,2023-04-13 10-18-25.913000
767,2023-04-13 10-18-26.680000
744,2023-04-13 10-18-27.424000
786,2023-04-13 10-18-28.210000
777,2023-04-13 10-18-28.987000
781,2023-04-13 10-18-29.768000
739,2023-04-13 10-18-30.507000
748,2023-04-13 10-18-31.255000
736,2023-04-13 10-18-31.991000
739,2023-04-13 10-18-32.730000
712,2023-04-13 10-18-33.442000
740,2023-04-13 10-18-34.182000
758,2023-04-13 10-18-34.940000
767,2023-04-13 10-18-35.707000
732,2023-04-13 10-18-36.439000
749,2023-04-13 10-18-37.188000
732,2023-04-13 10-18-37.920000
703,2023-04-13 10-18-38.623000
673,2023-04-13 10-18-39.296000
654,2023-04-13 10-18-39.950000
647,2023-04-13 10-18-40.597000
652,2023-04-13 10-18-41.249000
677,2023-04-13 10-18-41.926000
733,2023-04-13 10-18-42.659000
808,2023-04-13 10-18-43.467000
795,2023-04-13 10-18-44.262000
767,2023-04-13 10-18-45.029000
770,2023-04-13 10-18-45.799000
769,2023-04-13 10-18-46.568000
758,2023-04-13 10-18-47.326000
737,2023-04-13 10-18-48.063000
711,2023-04-13 10-18-48.774000
696,2023-04-13 10-18-49.470000
710,2023-04-13 10-18-50.180000
738,2023-04-13 10-18-50.918000
780,2023-04-13 10-18-51.698000
813,2023-04-13 10-18-52.511000
794,2023-04-13 10-18-53.305000
808,2023-04-13 10-18-54.113000
803,2023-04-13 10-18-54.916000
774,2023-04-13 10-18-55.690000
754,2023-04-13 10-18-56.444000
755,2023-04-13 10-18-57.199000
756,2023-04-13 10-18-57.955000
763,2023-04-13 10-18-58.718000
778,2023-04-13 10-18-59.496000
773,2023-04-13 10-19-00.269000
762,2023-04-13 10-19-01.031000
731,2023-04-13 10-19-01.762000
736,2023-04-13 10-19-02.498000
760,2023-04-13 10-19-03.258000
766,2023-04-13 10-19-04.024000
760,2023-04-13 10-19-04.784000
736,2023-04-13 10-19-05.520000
703,2023-04-13 10-19-06.223000
720,2023-04-13 10-19-06.943000
745,2023-04-13 10-19-07.688000
771,2023-04-13 10-19-08.459000
779,2023-04-13 10-19-09.238000
751,2023-04-13 10-19-09.989000
757,2023-04-13 10-19-10.746000
749,2023-04-13 10-19-11.495000
727,2023-04-13 10-19-12.222000
712,2023-04-13 10-19-12.934000
707,2023-04-13 10-19-13.641000
668,2023-04-13 10-19-14.309000
653,2023-04-13 10-19-14.962000
653,2023-04-13 10-19-15.615000
668,2023-04-13 10-19-16.283000
717,2023-04-13 10-19-17.000000
756,2023-04-13 10-19-17.756000
777,2023-04-13 10-19-18.533000
779,2023-04-13 10-19-19.312000
759,2023-04-13 10-19-20.071000
729,2023-04-13 10-19-20.800000
728,2023-04-13 10-19-21.528000
710,2023-04-13 10-19-22.238000
684,2023-04-13 10-19-22.922000
695,2023-04-13 10-19-23.617000
697,2023-04-13 10-19-24.314000
716,2023-04-13 10-19-25.030000
697,2023-04-13 10-19-25.727000
728,2023-04-13 10-19-26.455000
755,2023-04-13 10-19-27.210000
768,2023-04-13 10-19-27.978000
742,2023-04-13 10-19-28.720000
747,2023-04-13 10-19-29.467000
747,2023-04-13 10-19-30.214000
730,2023-04-13 10-19-30.944000
688,2023-04-13 10-19-31.632000
676,2023-04-13 10-19-32.308000
673,2023-04-13 10-19-32.981000
664,2023-04-13 10-19-33.645000
650,2023-04-13 10-19-34.295000
644,2023-04-13 10-19-34.939000
654,2023-04-13 10-19-35.593000
688,2023-04-13 10-19-36.281000
738,2023-04-13 10-19-37.019000
779,2023-04-13 10-19-37.798000
809,2023-04-13 10-19-38.607000
804,2023-04-13 10-19-39.411000
793,2023-04-13 10-19-40.204000
766,2023-04-13 10-19-40.970000
728,2023-04-13 10-19-41.698000
681,2023-04-13 10-19-42.379000
657,2023-04-13 10-19-43.036000
657,2023-04-13 10-19-43.693000
672,2023-04-13 10-19-44.365000
711,2023-04-13 10-19-45.076000
757,2023-04-13 10-19-45.833000
724,2023-04-13 10-19-46.557000
724,2023-04-13 10-19-47.281000
738,2023-04-13 10-19-48.019000
750,2023-04-13 10-19-48.769000
754,2023-04-13 10-19-49.523000
743,2023-04-13 10-19-50.266000
705,2023-04-13 10-19-50.971000
710,2023-04-13 10-19-51.681000
702,2023-04-13 10-19-52.383000
692,2023-04-13 10-19-53.075000
677,2023-04-13 10-19-53.752000
679,2023-04-13 10-19-54.431000
706,2023-04-13 10-19-55.137000
738,2023-04-13 10-19-55.875000
745,2023-04-13 10-19-56.620000
728,2023-04-13 10-19-57.348000
739,2023-04-13 10-19-58.087000
750,2023-04-13 10-19-58.837000
774,2023-04-13 10-19-59.611000
761,2023-04-13 10-20-00.372000
733,2023-04-13 10-20-01.105000
736,2023-04-13 10-20-01.841000
734,2023-04-13 10-20-02.575000
728,2023-04-13 10-20-03.303000
723,2023-04-13 10-20-04.026000
712,2023-04-13 10-20-04.738000
719,2023-04-13 10-20-05.457000
741,2023-04-13 10-20-06.198000
751,2023-04-13 10-20-06.949000
734,2023-04-13 10-20-07.683000
738,2023-04-13 10-20-08.421000
772,2023-04-13 10-20-09.193000
804,2023-04-13 10-20-09.997000
839,2023-04-13 10-20-10.836000
791,2023-04-13 10-20-11.627000
760,2023-04-13 10-20-12.387000
771,2023-04-13 10-20-13.158000
786,2023-04-13 10-20-13.944000
789,2023-04-13 10-20-14.733000
780,2023-04-13 10-20-15.513000
750,2023-04-13 10-20-16.263000
759,2023-04-13 10-20-17.022000
763,2023-04-13 10-20-17.785000
767,2023-04-13 10-20-18.552000
744,2023-04-13 10-20-19.296000
766,2023-04-13 10-20-20.062000
772,2023-04-13 10-20-20.834000
794,2023-04-13 10-20-21.628000
755,2023-04-13 10-20-22.383000
709,2023-04-13 10-20-23.092000
702,2023-04-13 10-20-23.794000
702,2023-04-13 10-20-24.496000
698,2023-04-13 10-20-25.194000
723,2023-04-13 10-20-25.917000
721,2023-04-13 10-20-26.638000
733,2023-04-13 10-20-27.371000
716,2023-04-13 10-20-28.087000
699,2023-04-13 10-20-28.786000
694,2023-04-13 10-20-29.480000
721,2023-04-13 10-20-30.201000
702,2023-04-13 10-20-30.903000
688,2023-04-13 10-20-31.591000
698,2023-04-13 10-20-32.289000
721,2023-04-13 10-20-33.010000
754,2023-04-13 10-20-33.764000
784,2023-04-13 10-20-34.548000
782,2023-04-13 10-20-35.330000
778,2023-04-13 10-20-36.108000
797,2023-04-13 10-20-36.905000
792,2023-04-13 10-20-37.697000
748,2023-04-13 10-20-38.445000
718,2023-04-13 10-20-39.163000
715,2023-04-13 10-20-39.878000
729,2023-04-13 10-20-40.607000
767,2023-04-13 10-20-41.374000
802,2023-04-13 10-20-42.176000
820,2023-04-13 10-20-42.996000
863,2023-04-13 10-20-43.859000
835,2023-04-13 10-20-44.694000
808,2023-04-13 10-20-45.502000
744,2023-04-13 10-20-46.246000
742,2023-04-13 10-20-46.988000
737,2023-04-13 10-20-47.725000
760,2023-04-13 10-20-48.485000
787,2023-04-13 10-20-49.272000
831,2023-04-13 10-20-50.103000
838,2023-04-13 10-20-50.941000
834,2023-04-13 10-20-51.775000
870,2023-04-13 10-20-52.645000
865,2023-04-13 10-20-53.510000
850,2023-04-13 10-20-54.360000
828,2023-04-13 10-20-55.188000
807,2023-04-13 10-20-55.995000
786,2023-04-13 10-20-56.781000
761,2023-04-13 10-20-57.542000
714,2023-04-13 10-20-58.256000
699,2023-04-13 10-20-58.955000
707,2023-04-13 10-20-59.662000
729,2023-04-13 10-21-00.391000
755,2023-04-13 10-21-01.146000
792,2023-04-13 10-21-01.938000
751,2023-04-13 10-21-02.689000
766,2023-04-13 10-21-03.455000
763,2023-04-13 10-21-04.218000
734,2023-04-13 10-21-04.952000
690,2023-04-13 10-21-05.642000
691,2023-04-13 10-21-06.333000
682,2023-04-13 10-21-07.015000
674,2023-04-13 10-21-07.689000
690,2023-04-13 10-21-08.379000
723,2023-04-13 10-21-09.102000
769,2023-04-13 10-21-09.871000
789,2023-04-13 10-21-10.660000
786,2023-04-13 10-21-11.446000
822,2023-04-13 10-21-12.268000
845,2023-04-13 10-21-13.113000
832,2023-04-13 10-21-13.945000
811,2023-04-13 10-21-14.756000
753,2023-04-13 10-21-15.509000
705,2023-04-13 10-21-16.214000
704,2023-04-13 10-21-16.918000
712,2023-04-13 10-21-17.630000
749,2023-04-13 10-21-18.379000
787,2023-04-13 10-21-19.166000
801,2023-04-13 10-21-19.967000
770,2023-04-13 10-21-20.737000
777,2023-04-13 10-21-21.514000
778,2023-04-13 10-21-22.292000
777,2023-04-13 10-21-23.069000
768,2023-04-13 10-21-23.837000
762,2023-04-13 10-21-24.599000
732,2023-04-13 10-21-25.331000
736,2023-04-13 10-21-26.067000
743,2023-04-13 10-21-26.810000
744,2023-04-13 10-21-27.554000
729,2023-04-13 10-21-28.283000
733,2023-04-13 10-21-29.016000
790,2023-04-13 10-21-29.806000
854,2023-04-13 10-21-30.660000
840,2023-04-13 10-21-31.500000
832,2023-04-13 10-21-32.332000
844,2023-04-13 10-21-33.176000
786,2023-04-13 10-21-33.962000
735,2023-04-13 10-21-34.697000
688,2023-04-13 10-21-35.385000
659,2023-04-13 10-21-36.044000
645,2023-04-13 10-21-36.689000
636,2023-04-13 10-21-37.325000
650,2023-04-13 10-21-37.975000
706,2023-04-13 10-21-38.681000
833,2023-04-13 10-21-39.514000
906,2023-04-13 10-21-40.420000
893,2023-04-13 10-21-41.313000
952,2023-04-13 10-21-42.265000
947,2023-04-13 10-21-43.212000
903,2023-04-13 10-21-44.115000
811,2023-04-13 10-21-44.926000
766,2023-04-13 10-21-45.692000
756,2023-04-13 10-21-46.448000
756,2023-04-13 10-21-47.204000
750,2023-04-13 10-21-47.954000
730,2023-04-13 10-21-48.684000
699,2023-04-13 10-21-49.383000
710,2023-04-13 10-21-50.093000
733,2023-04-13 10-21-50.826000
755,2023-04-13 10-21-51.581000
806,2023-04-13 10-21-52.387000
800,2023-04-13 10-21-53.187000
787,2023-04-13 10-21-53.974000
787,2023-04-13 10-21-54.761000
783,2023-04-13 10-21-55.544000
768,2023-04-13 10-21-56.312000
747,2023-04-13 10-21-57.059000
698,2023-04-13 10-21-57.757000
692,2023-04-13 10-21-58.449000
699,2023-04-13 10-21-59.148000
736,2023-04-13 10-21-59.884000
766,2023-04-13 10-22-00.650000
779,2023-04-13 10-22-01.429000
810,2023-04-13 10-22-02.239000
825,2023-04-13 10-22-03.064000
852,2023-04-13 10-22-03.916000
821,2023-04-13 10-22-04.737000
816,2023-04-13 10-22-05.553000
796,2023-04-13 10-22-06.349000
777,2023-04-13 10-22-07.126000
740,2023-04-13 10-22-07.866000
775,2023-04-13 10-22-08.641000
784,2023-04-13 10-22-09.425000
782,2023-04-13 10-22-10.207000
746,2023-04-13 10-22-10.953000
740,2023-04-13 10-22-11.693000
748,2023-04-13 10-22-12.441000
775,2023-04-13 10-22-13.216000
796,2023-04-13 10-22-14.012000
771,2023-04-13 10-22-14.783000
747,2023-04-13 10-22-15.530000
776,2023-04-13 10-22-16.306000
780,2023-04-13 10-22-17.086000
784,2023-04-13 10-22-17.870000
767,2023-04-13 10-22-18.637000
785,2023-04-13 10-22-19.422000
784,2023-04-13 10-22-20.206000
769,2023-04-13 10-22-20.975000
717,2023-04-13 10-22-21.692000
686,2023-04-13 10-22-22.378000
669,2023-04-13 10-22-23.047000
667,2023-04-13 10-22-23.714000
716,2023-04-13 10-22-24.430000
753,2023-04-13 10-22-25.183000
772,2023-04-13 10-22-25.955000
768,2023-04-13 10-22-26.723000
756,2023-04-13 10-22-27.479000
734,2023-04-13 10-22-28.213000
715,2023-04-13 10-22-28.928000
699,2023-04-13 10-22-29.627000
692,2023-04-13 10-22-30.319000
687,2023-04-13 10-22-31.006000
692,2023-04-13 10-22-31.698000
696,2023-04-13 10-22-32.394000
714,2023-04-13 10-22-33.108000
739,2023-04-13 10-22-33.847000
741,2023-04-13 10-22-34.588000
716,2023-04-13 10-22-35.304000
705,2023-04-13 10-22-36.009000
696,2023-04-13 10-22-36.705000
689,2023-04-13 10-22-37.394000
686,2023-04-13 10-22-38.080000
705,2023-04-13 10-22-38.785000
724,2023-04-13 10-22-39.509000
739,2023-04-13 10-22-40.248000
757,2023-04-13 10-22-41.005000
774,2023-04-13 10-22-41.779000
782,2023-04-13 10-22-42.561000
755,2023-04-13 10-22-43.316000
751,2023-04-13 10-22-44.067000
738,2023-04-13 10-22-44.805000
708,2023-04-13 10-22-45.513000
679,2023-04-13 10-22-46.192000
675,2023-04-13 10-22-46.867000
682,2023-04-13 10-22-47.549000
709,2023-04-13 10-22-48.258000
757,2023-04-13 10-22-49.015000
760,2023-04-13 10-22-49.775000
750,2023-04-13 10-22-50.525000
776,2023-04-13 10-22-51.301000
792,2023-04-13 10-22-52.093000
793,2023-04-13 10-22-52.886000
770,2023-04-13 10-22-53.656000
749,2023-04-13 10-22-54.405000
718,2023-04-13 10-22-55.123000
722,2023-04-13 10-22-55.845000
717,2023-04-13 10-22-56.562000
723,2023-04-13 10-22-57.285000
718,2023-04-13 10-22-58.003000
688,2023-04-13 10-22-58.691000
683,2023-04-13 10-22-59.374000
716,2023-04-13 10-23-00.090000
729,2023-04-13 10-23-00.819000
731,2023-04-13 10-23-01.550000
725,2023-04-13 10-23-02.275000
747,2023-04-13 10-23-03.022000
756,2023-04-13 10-23-03.778000
743,2023-04-13 10-23-04.521000
