,pp_id,condition,ts(sec),frame,success,confidence,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLipRaiser,AU6_CheekRaiser,AU7_LidTightener,AU9_NoseWringler,AU10_UpperLipRaiser,AU12_LipCornerPuller,AU14_Dimpler,AU15_LipCornerDepressonr,AU17_ChinRaiser,AU20_LipStretcher,AU23_LipTightener,AU25_LipsPart,AU26_JawDrop,AU45_BlinkInt,AUc45_BlinkRate,AUc28_LipSuck,headOrient_x,headOrient_y,headOrient_z,gazeCenter,gazeUp,gazeDown,gazeRight,gazeLeft,index,ts,duration,Rclick,Lclick,move_dist,move_duration,move_speed,scroll_dur,keyPress,press_dur,backsp,backsp_dur,pause_dur,pause_rate
10,pp02,N,662.13,19800.0,1.0,0.975622222,0.2111869177859373,0.08870697308059755,0.1922494996160282,0.048172409140811785,0.007995715826674049,6.641623676256395e-05,0.051256141615887006,0.23108906142129926,0.18356897428226604,0.34938290563014945,0.09963219750785259,0.39276739923608867,0.13470755784091937,0.1194142958576531,0.41853055115060916,0.44783026175979335,0.20983474438727379,0.4374808994304301,1.6755697603416191e-15,0.2851165736809804,97.71302964068232,525.3786878035567,0.17231365103248453,2.680730717395893e-06,0.2500150657142005,0.002770736741606184,0.06230281271659826,20,11/04/2023 08:42,0.15358872497518072,7.029399615880502e-18,2.256484179816584,7.094025802434297,0.019408901468651457,875.1674117515005,0.3637990623416036,129.65152366203975,0.28564246491607953,129.65152366203975,0.05748189036759112,0.4844110589864212,0.8093928831678613
11,pp02,N,722.326,21600.0,1.0,0.98,0.19826548377410333,0.10782349217140683,0.16686347112857391,0.033219185898324594,0.0027028943291389574,0.0009241336545700298,0.05767162874919454,0.17807822218170094,0.11379921426569636,0.22846063145956524,0.07615597127868072,0.32145044172761084,0.1915296084715049,0.05664306661244162,0.4498871650083093,0.40954555329103615,0.19803758227666932,0.3945493941859519,5.566622082824947e-16,1.9487829963632493,99.95449568651756,529.2852547845035,0.16596863744165496,0.00041156685924505345,0.22697673110147548,0.008305837431831291,0.04973564162887688,21,11/04/2023 08:43,0.12384102927843006,3.2230984285630746e-18,3.0285126450682167,5.868283750007168,0.02324173036548866,733.8788126144809,0.3637990623416036,120.44272217216856,0.294849152464375,120.44272217216856,0.035189133608621935,0.5180170383494397,0.8638746659111016
12,pp02,N,782.523,23400.0,1.0,0.97975,0.22638466475476293,0.14122777008046614,0.1920860729195841,0.08990819167561717,0.0009136940222212631,0.0003119078331722347,0.056140040282208675,0.13769073382956867,0.09984021288653468,0.17184791627100032,0.07544812447415469,0.3577510245247057,0.13147124628805895,0.08341439698673841,0.4973174685725755,0.4287514456725743,0.2368773469466506,0.37531153710682663,1.849357880864116e-16,0.9355409121114409,102.36166690976127,531.4196809659,0.1257707492013364,0.0007762680854554998,0.2455422818332899,0.007059147896912392,0.06039674082509799,22,11/04/2023 08:44,0.10301504870420247,1.4778450082494813e-18,5.2298920917374785,9.968492603155312,0.0207442986140691,1204.758151181974,0.3637990623416036,106.42194078425884,0.3120386929505952,106.42194078425884,0.04600721141377739,0.5615630077336019,0.9354054353245606
13,pp02,N,842.72,25200.0,1.0,0.976305556,0.2248660529941229,0.11715584526564102,0.23484700859017565,0.07914153594761267,0.011985056395361333,0.00012733397922855857,0.0820316571138687,0.23662982778497393,0.11007216104479015,0.1805302705051933,0.15390306523349162,0.3349123864517552,0.1390612457513857,0.08481488598883753,0.6885278198419724,0.4840788173203312,0.2291091187925004,0.22728835223922322,6.143985563628467e-17,1.821428402326776,102.75339662456469,531.5635437688347,0.3078687972655045,0.0003695696792168712,0.2079473060979778,0.006293781130515409,0.06524928763970764,23,11/04/2023 08:45,0.10301504870420247,6.776168651012218e-19,2.914088876450917,9.968492603155312,0.0207442986140691,1204.758151181974,0.3637990623416036,63.871834156562606,0.541044145696578,63.871834156562606,0.1367680290552358,1.7607754230315105,2.91171658051266
14,pp02,N,902.916,27000.0,1.0,0.976111111,0.23857005439919002,0.13984135413883375,0.3434533599044563,0.07847321370053335,0.016599229101521097,4.297697130039281e-05,0.07511115384010743,0.18073583508099705,0.1419015242654979,0.29981526575519235,0.11746640464727179,0.3686383893330959,0.2035835051575267,0.13911469317251374,0.6339455934233961,0.4108841311411142,0.27365064791670146,0.38648814800744447,2.0411711003402945e-17,-0.3859247654137463,104.53089837349346,533.3047319802681,0.18101564351254204,0.00015891874443189669,0.24673382034325234,0.00515979306679445,0.061317865573506346,24,11/04/2023 08:46,0.10301504870420247,3.106987624742897e-19,1.6237260946393242,9.968492603155312,0.0207442986140691,1204.758151181974,0.3637990623416036,70.61771684959409,0.3650337458722507,70.61771684959409,0.0942886527058851,1.4756026823508446,2.4518454512811743
15,pp02,N,963.113,28800.0,1.0,0.977416667,0.19780896743102866,0.16212569909092484,0.37617287173281283,0.1277755674515768,0.01617314519247773,0.00014700256235597713,0.09937923100432272,0.27707302653114035,0.15182491939908682,0.3310230728398568,0.11071740296387417,0.42814527781451617,0.20761010483318332,0.22140553873669094,0.5673808321963342,0.5352494717244849,0.13826399419025476,0.3162002426081513,0.001854937313192838,-1.3696346812312765,106.17772525863221,532.3979520860174,0.1134318088497494,0.0013615987929601933,0.23599918577995654,0.009980799047155379,0.07847359439488119,25,11/04/2023 08:47,0.09656873078986201,1.424606233179885e-19,2.2331422246001416,7.0168677178469725,0.02848389622267932,898.3309994912175,0.3637990623416036,82.38198502388465,0.3094921782145091,82.38198502388465,0.04505582747165185,1.0987998938112578,1.8342285802798186
16,pp02,N,1023.309,30600.0,1.0,0.98,0.2052780759594362,0.09764554880773385,0.18533796346029607,0.057081248185126665,0.005467215615313397,4.961538893021329e-05,0.041018893618714934,0.22953405951689604,0.12155792212387542,0.24254017944015516,0.12135594816754597,0.3749537026719971,0.14632586579692758,0.1316073165598362,0.4421472954632113,0.3177351765301808,0.22377827851531917,0.4643261947063871,0.0006162521700972079,0.6995581458253073,106.53854505784291,534.1046654457842,0.1074517615447494,0.0004938508096005146,0.24376534916672185,0.01429644734968064,0.044661548901862164,26,11/04/2023 08:48,0.09193295951188633,6.532059874717162e-20,2.1299064986446425,6.936418996363667,0.030779879532597962,825.6308140803119,0.3637990623416036,76.41475076041998,0.3398802570276699,76.41475076041998,0.024630898405259054,0.9937679530891885,1.6598866694535457
17,pp02,N,1083.506,32400.0,0.997777778,0.970577778,0.2409482943507574,0.13806908330004394,0.2788482448864278,0.07991962798047708,0.048192509317062954,1.674587693740453e-05,0.11913015680242267,0.23165164502183158,0.16470897532934076,0.27318260808545913,0.10813674217634696,0.471690565073258,0.17240572293260362,0.109295044282956,0.5200235703446814,0.3662637343155338,0.16886131832130263,0.34828947353179424,0.0002047329224812664,1.0226859553240666,106.21812654926617,534.2086268067188,0.1405682249712237,0.0006409184306071316,0.22795450739852183,0.014562667390734254,0.04240480593514635,27,11/04/2023 08:49,0.09464370670782127,2.9950596320967463e-20,2.515185206095099,9.174503245508369,0.0241544745089132,1056.344462897735,0.9845251622395412,53.48811738767289,0.3164054264362178,53.48811738767289,0.03867121078612802,1.337670874375573,2.2249936331722617
18,pp02,N,1143.703,34200.0,1.0,0.979361111,0.23882312515640394,0.11664332325436365,0.25227612273792255,0.16573688891382166,0.016581657491337304,0.0008227181097210308,0.07144510486113645,0.35633609667300226,0.12688896910226322,0.23410036720790248,0.14185862299258487,0.4264526420367003,0.22937879366146316,0.08471016419586289,0.659314819031089,0.3871312275188591,0.21026750854203485,0.27017120968694097,6.801691187733821e-05,-0.10953036250470438,104.4664368114526,535.7331880334111,0.2533053933268905,0.002824027751480808,0.18338226118528914,0.006985766053283594,0.0941355077868625,28,11/04/2023 08:50,0.08758033710060079,1.3732853604894508e-20,1.8442589226277044,8.515362161283006,0.021113673963986748,1011.1635273856358,0.7577733025947653,33.2042615508518,0.4216337902539488,33.2042615508518,0.012827712579408401,4.985855046529403,8.238471912471516
19,pp02,N,1203.899,36000.0,1.0,0.978861111,0.20894810700650887,0.16515097750608665,0.3007534842239577,0.11330979754281383,0.00560531026498063,0.0009769700061353374,0.1169612136781254,0.3351609692320414,0.13655630976312463,0.2830715518871976,0.1450497778195378,0.5613117893272819,0.1748787035087193,0.17239230160674468,0.5194248061885761,0.4173954633211484,0.20608107564826988,0.2313525528851919,2.2596757987240233e-05,-5.412428426597069,103.71392463459952,534.7211242570597,0.16053990330069517,0.0009365235783623845,0.21116218188323735,0.008054002179894661,0.08934939701809441,29,11/04/2023 08:51,0.09558654906866244,6.296745016770268e-21,1.9132213054974823,6.365111992431904,0.022402012078061258,782.6524054338321,0.7577733025947653,39.80191041228455,0.3443460458161272,39.80191041228455,0.0442001610962285,3.3233846967700256,5.530273970103888
20,pp02,N,1264.096,37800.0,1.0,0.978361111,0.1439690869651794,0.10028741531655302,0.226088665354562,0.05935657427726889,0.007036035755703619,0.00041807210601511045,0.09445758600623357,0.19635384193744423,0.10903330481291267,0.24590333967167355,0.11163062338134577,0.4364289651060659,0.13887522650418577,0.15266928295236792,0.4162460505930959,0.3336541445543954,0.17644303737168765,0.22713753269384934,7.50715458024243e-06,-4.474877957947161,104.1064185564711,538.1785258172093,0.18642635569725108,0.0003105764142610785,0.20880121247142389,0.013232156468305778,0.0561456644525772,30,11/04/2023 08:52,0.08980575547875529,2.8871638005436037e-21,3.7228530471919825,6.004046932631829,0.025218360835570382,744.3108129614785,0.7577733025947653,28.742354541713198,0.35694188680065275,28.742354541713198,0.21284791964380534,3.3078390622460727,5.508470708816925
21,pp02,N,1324.293,39600.0,1.0,0.974777778,0.1542800154243374,0.11247104012394599,0.27824750194471526,0.04909461830019024,0.005857434530443786,0.00039505793456345634,0.09844308530513358,0.1475287272301453,0.08391573085388918,0.2941076761556981,0.1695700651737865,0.3813342919952691,0.121805412422821,0.1339596035741154,0.43348871221790314,0.3614890979491196,0.24192092124547337,0.17779869412683966,2.4940467089782678e-06,-5.882399979740171,103.55580054205589,541.0876293684926,0.22133407845009537,0.00010299549453302186,0.20063187792895515,0.007723697689652885,0.06735916707078544,31,11/04/2023 08:53,0.084921083589286,1.3238133017882188e-21,2.959971131200697,5.695991514437958,0.023443409124475473,711.5153645350365,0.7577733025947653,61.40907293044649,0.33016524135984726,61.40907293044649,0.12251866542906012,2.143339332151764,3.5916065751789503
22,pp02,N,1384.489,41400.0,1.0,0.979111111,0.17400174768264687,0.06172053918387285,0.19696637590815438,0.038740647451567425,0.001980063688874363,0.0004314562912756388,0.05339626738381585,0.2065719966967049,0.10442605261170754,0.19908759787619806,0.12239256740338719,0.36515037556397284,0.08150918551624857,0.08874815614903275,0.40168651795405436,0.2911900450111237,0.2638994592966622,0.3993252053787647,8.285787804258131e-07,-2.944326204267361,103.44179203566627,544.3951261111766,0.08736963391123748,4.2711252653333325e-05,0.23471299523151976,0.0044459620998208,0.07204599812635713,32,11/04/2023 08:54,0.08889414693110875,6.069907282924e-22,4.7489019800509915,6.272856944988211,0.027291649580200125,771.6144663528038,0.7577733025947653,55.429759692344824,0.34672091152922485,55.429759692344824,0.15826219703933359,1.729281746526504,2.900826187759671
23,pp02,N,1444.686,43200.0,1.0,0.978888889,0.16574837824436908,0.08398561612385769,0.3064850786391983,0.09035321940961752,0.0006693463139231541,0.00014562243919388242,0.0599549006889155,0.2233063581965513,0.08548894367237883,0.14899713457323968,0.1599859705591385,0.3822259688632631,0.09387558852126335,0.11528662633016117,0.5104373860246545,0.3354107491724728,0.27646479761795256,0.35811892143244534,2.7527262937797295e-07,-1.4145170886925795,102.63725079563741,547.0306246286265,0.1271945786685952,0.004247565187506422,0.21648559223430075,0.007451172174315164,0.06796864367210086,33,11/04/2023 08:55,0.08258591650662506,2.7831548733892366e-22,4.417287058872074,9.351234311433233,0.020266840331661522,991.4259753267697,0.7577733025947653,67.72375672742868,0.3261814210535753,67.72375672742868,0.07777971510658417,1.2661861490340551,2.129540196871748
24,pp02,N,1504.883,45000.0,1.0,0.976944444,0.09238131880521226,0.03735850010375932,0.22425748654439176,0.07118015025195402,0.0002593655739156806,4.914957835955728e-05,0.05317399840794429,0.21697007119931838,0.15787133980681073,0.31352411754708265,0.10265617542317695,0.5170736807148879,0.09344951270278865,0.1939271468024818,0.34565601126772927,0.2848463531360008,0.20196627240568976,0.3265598935719392,9.145179948456016e-08,-0.2007965028329992,103.55616604118273,548.0507543732244,0.10466385314836477,0.0014086068901571986,0.2335059760030849,0.004002564785896564,0.06076175057677898,34,11/04/2023 08:56,0.08258591650662506,1.2761234543172246e-22,2.461305717020263,8.636907714138669,0.015042397108188423,994.3396741674736,0.7577733025947653,98.16919075319007,0.28098125219559333,98.16919075319007,0.07703941951070278,0.9152151800824926,1.5427779758008353
25,pp02,N,1565.079,46800.0,1.0,0.978666667,0.07746193156592687,0.03116621275045632,0.2163531446962475,0.04915996316562063,0.00025316597288127285,7.177376331331221e-05,0.05139719420798285,0.21091249481544505,0.1631810904982529,0.2615467762239402,0.0904673390202886,0.49291739213225766,0.11340067854603621,0.18824413085727634,0.3398019500651347,0.32301254440106797,0.17063867688984072,0.27428674996783514,3.038235820198631e-08,0.4024398325390768,102.81414491361936,549.8729098890025,0.06237688533048658,0.00048237084824358386,0.2392661015023947,0.003490970185157592,0.06214756937423101,35,11/04/2023 08:57,0.08258591650662506,5.851241288183872e-23,1.371435850080421,8.636907714138669,0.015042397108188423,994.3396741674736,0.7577733025947653,77.1357182554072,0.31689294441612004,77.1357182554072,0.04466436901919744,1.0531620229631702,1.762454402333538
26,pp02,N,1625.276,48600.0,1.0,0.98,0.1887032057640215,0.15129145370004865,0.31623403557952945,0.11481660440283649,8.558093949754834e-05,2.4224633398917494e-05,0.1045238402596777,0.23175645987119128,0.1477286973722525,0.2208705238859646,0.11184654348489999,0.5562792135710938,0.14358227484495067,0.2881707354534635,0.3610286886738163,0.40687155053378016,0.13535313758975637,0.2858185845744603,1.0093707232842919e-08,-0.123707798195833,104.43042559619508,550.6368545680185,0.044900064405566056,0.0001599671506974035,0.2376203848622532,0.002596730266530463,0.05877194270344522,36,11/04/2023 08:58,0.08258591650662506,2.682892826451951e-23,0.7641619965692451,8.636907714138669,0.015042397108188423,994.3396741674736,0.7577733025947653,97.58731162179058,0.2856687802953326,97.58731162179058,0.041947363034308446,0.8025071125984362,1.3462733691474973
27,pp02,N,1685.473,50400.0,1.0,0.979638889,0.20652895851484682,0.12452972511443364,0.3825138144829108,0.10580331090673147,2.8930022158695894e-05,8.176147330470358e-06,0.05761451559025516,0.24138679718845574,0.12639961283758624,0.21089144559089418,0.1693329005226871,0.679561268383047,0.13743328273718775,0.2820583701213564,0.45446815038201066,0.44105641555294767,0.17613944293699127,0.2996516103760366,3.353358058153782e-09,-0.9621089992848163,105.55726029404518,550.5257551441954,0.05272937274151147,0.0018394623037162367,0.23846599346938493,0.0012741128973114831,0.07994779825102197,37,11/04/2023 08:59,0.08258591650662506,1.2301516146262788e-23,0.4257899171634044,8.636907714138669,0.015042397108188423,994.3396741674736,0.7577733025947653,111.14880026241524,0.22798518841846932,111.14880026241524,0.05315940869643597,0.6264701253249738,1.0523575279837014
28,pp02,N,1745.669,52200.0,1.0,0.979638889,0.22061670989400614,0.12771163014274783,0.5320434566359524,0.10598625715269738,0.0025105068623133492,2.75956230456494e-06,0.05900395950974324,0.43094417064463264,0.14883349809092042,0.18284858022358316,0.15592918063894984,0.7170972722985337,0.13995092554173746,0.3340562890192065,0.4966128384901342,0.6299846763631464,0.15594167875181353,0.2055161429791104,1.1140614649091338e-09,-1.2150980687456467,105.66623382872524,551.1938293516982,0.09046666710874635,0.0006200407839131272,0.2304296240445087,0.00249894109667692,0.08021322580955276,38,11/04/2023 09:00,0.08258591650662506,5.640452648900258e-24,0.23724950255568955,7.672112598284551,0.026202413916105498,934.3278502300475,0.6961020647528133,74.51737828007168,0.31624919935190665,74.51737828007168,0.1284874479268261,1.2618527823414838,2.095737727885095
29,pp02,N,1805.866,54000.0,1.0,0.979944444,0.2926797000279426,0.3137223115546437,0.4753367409535183,0.13887149904169538,0.0008486588203248681,9.3139027527011e-07,0.08499707248833864,0.2635173971683573,0.11383912167431984,0.3363184309266074,0.1974465768975312,0.5457980839005316,0.15716796403776925,0.3139452036000737,0.6197572830627209,0.5441721203192826,0.155068083844336,0.24203564358981952,3.701164403179782e-10,-1.3085618860939214,105.72482131953339,551.5992177706893,0.16260905853294594,0.0002056222051558994,0.20644221881530037,0.004995990117396677,0.0791233090561049,39,11/04/2023 09:01,0.08258591650662506,2.586242679862781e-24,0.1321950666138499,7.672112598284551,0.026202413916105498,934.3278502300475,0.6961020647528133,67.59793904272196,0.31595451241562217,67.59793904272196,0.0891822871289667,1.2167182481392058,2.0245858245123
30,pp02,S,60.163,1800.0,1.0,0.979972222,0.20747637447472256,0.13201660071820112,0.289218244134781,0.07207554746957641,0.0002868830211647127,3.14357042576176e-07,0.07447816267086903,0.3751065932746599,0.10736589158069934,0.20412626768113998,0.16935990619186791,0.38113521467360084,0.13457807988339934,0.18485063743128757,0.45730883427709956,0.32946589241797164,0.2612478816602216,0.25321803779740043,1.229610606851252e-10,5.041928895103149,97.71597294536238,551.3559724383819,0.3908001287368142,0.00012125867949590352,0.18744923754423481,0.0056391751035380295,0.06797100483819218,10,11/04/2023 09:28,0.08061267413517555,1.1858358921686776e-24,4.058872405380754,8.694708285700749,0.021453926049217666,1056.074588994953,0.9478346351322022,49.49468942815852,0.3285728974951557,49.49468942815852,0.029582853063267175,2.6715284829526285,4.423277454769359
31,pp02,S,120.36,3600.0,1.0,0.974694444,0.20331269306166783,0.1264790716803439,0.21188594101625038,0.049199311689277006,0.00059344663462318,0.00013260334260594726,0.04820160746112469,0.28047921555281224,0.18400424735495358,0.35174053869853605,0.1109295286410795,0.33036705734774247,0.10938720190907203,0.14045386818514216,0.3544796858101949,0.21362316552001548,0.31740181232535214,0.21938153616386552,4.085044812335678e-11,13.07130671395468,97.16195053224948,549.598802276314,0.3773297129035308,0.000514385919120331,0.17886385764211496,0.0126136755580629,0.06091177701631892,11,11/04/2023 09:29,0.08158168928255483,5.437257586477125e-25,5.804009621549877,10.304484360883437,0.02362190166252618,1233.99388858516,0.9861441574975125,40.80170556745161,0.37877016583819667,40.80170556745161,0.009812993404142087,2.2926201809594473,3.8117354140975577
