RR,time
979,2023-04-13 11-10-56.878000
900,2023-04-13 11-10-57.778000
910,2023-04-13 11-10-58.688000
978,2023-04-13 11-10-59.666000
964,2023-04-13 11-11-00.630000
847,2023-04-13 11-11-01.477000
829,2023-04-13 11-11-02.306000
885,2023-04-13 11-11-03.191000
846,2023-04-13 11-11-04.037000
833,2023-04-13 11-11-04.870000
922,2023-04-13 11-11-05.792000
962,2023-04-13 11-11-06.754000
960,2023-04-13 11-11-07.714000
955,2023-04-13 11-11-08.669000
801,2023-04-13 11-11-09.470000
795,2023-04-13 11-11-10.265000
762,2023-04-13 11-11-11.027000
805,2023-04-13 11-11-11.832000
791,2023-04-13 11-11-12.623000
836,2023-04-13 11-11-13.459000
865,2023-04-13 11-11-14.324000
847,2023-04-13 11-11-15.171000
879,2023-04-13 11-11-16.050000
824,2023-04-13 11-11-16.874000
804,2023-04-13 11-11-17.678000
745,2023-04-13 11-11-18.423000
708,2023-04-13 11-11-19.131000
729,2023-04-13 11-11-19.860000
672,2023-04-13 11-11-20.532000
709,2023-04-13 11-11-21.241000
765,2023-04-13 11-11-22.006000
770,2023-04-13 11-11-22.776000
729,2023-04-13 11-11-23.505000
727,2023-04-13 11-11-24.232000
715,2023-04-13 11-11-24.947000
724,2023-04-13 11-11-25.671000
725,2023-04-13 11-11-26.396000
704,2023-04-13 11-11-27.100000
728,2023-04-13 11-11-27.828000
720,2023-04-13 11-11-28.548000
749,2023-04-13 11-11-29.297000
731,2023-04-13 11-11-30.028000
838,2023-04-13 11-11-30.866000
897,2023-04-13 11-11-31.763000
915,2023-04-13 11-11-32.678000
1068,2023-04-13 11-11-33.746000
1045,2023-04-13 11-11-34.791000
991,2023-04-13 11-11-35.782000
1009,2023-04-13 11-11-36.791000
951,2023-04-13 11-11-37.742000
842,2023-04-13 11-11-38.584000
849,2023-04-13 11-11-39.433000
850,2023-04-13 11-11-40.283000
843,2023-04-13 11-11-41.126000
869,2023-04-13 11-11-41.995000
828,2023-04-13 11-11-42.823000
769,2023-04-13 11-11-43.592000
767,2023-04-13 11-11-44.359000
793,2023-04-13 11-11-45.152000
750,2023-04-13 11-11-45.902000
751,2023-04-13 11-11-46.653000
728,2023-04-13 11-11-47.381000
740,2023-04-13 11-11-48.121000
780,2023-04-13 11-11-48.901000
932,2023-04-13 11-11-49.833000
916,2023-04-13 11-11-50.749000
870,2023-04-13 11-11-51.619000
887,2023-04-13 11-11-52.506000
905,2023-04-13 11-11-53.411000
861,2023-04-13 11-11-54.272000
792,2023-04-13 11-11-55.064000
801,2023-04-13 11-11-55.865000
806,2023-04-13 11-11-56.671000
812,2023-04-13 11-11-57.483000
787,2023-04-13 11-11-58.270000
729,2023-04-13 11-11-58.999000
745,2023-04-13 11-11-59.744000
745,2023-04-13 11-12-00.489000
775,2023-04-13 11-12-01.264000
750,2023-04-13 11-12-02.014000
834,2023-04-13 11-12-02.848000
864,2023-04-13 11-12-03.712000
789,2023-04-13 11-12-04.501000
771,2023-04-13 11-12-05.272000
746,2023-04-13 11-12-06.018000
813,2023-04-13 11-12-06.831000
887,2023-04-13 11-12-07.718000
871,2023-04-13 11-12-08.589000
937,2023-04-13 11-12-09.526000
971,2023-04-13 11-12-10.497000
928,2023-04-13 11-12-11.425000
836,2023-04-13 11-12-12.261000
817,2023-04-13 11-12-13.078000
798,2023-04-13 11-12-13.876000
768,2023-04-13 11-12-14.644000
813,2023-04-13 11-12-15.457000
766,2023-04-13 11-12-16.223000
738,2023-04-13 11-12-16.961000
809,2023-04-13 11-12-17.770000
771,2023-04-13 11-12-18.541000
785,2023-04-13 11-12-19.326000
712,2023-04-13 11-12-20.038000
718,2023-04-13 11-12-20.756000
687,2023-04-13 11-12-21.443000
696,2023-04-13 11-12-22.139000
658,2023-04-13 11-12-22.797000
649,2023-04-13 11-12-23.446000
638,2023-04-13 11-12-24.084000
668,2023-04-13 11-12-24.752000
706,2023-04-13 11-12-25.458000
801,2023-04-13 11-12-26.259000
817,2023-04-13 11-12-27.076000
781,2023-04-13 11-12-27.857000
838,2023-04-13 11-12-28.695000
776,2023-04-13 11-12-29.471000
735,2023-04-13 11-12-30.206000
748,2023-04-13 11-12-30.954000
862,2023-04-13 11-12-31.816000
814,2023-04-13 11-12-32.630000
797,2023-04-13 11-12-33.427000
743,2023-04-13 11-12-34.170000
757,2023-04-13 11-12-34.927000
752,2023-04-13 11-12-35.679000
798,2023-04-13 11-12-36.477000
859,2023-04-13 11-12-37.336000
878,2023-04-13 11-12-38.214000
811,2023-04-13 11-12-39.025000
757,2023-04-13 11-12-39.782000
818,2023-04-13 11-12-40.600000
777,2023-04-13 11-12-41.377000
808,2023-04-13 11-12-42.185000
952,2023-04-13 11-12-43.137000
1078,2023-04-13 11-12-44.215000
955,2023-04-13 11-12-45.170000
817,2023-04-13 11-12-45.987000
823,2023-04-13 11-12-46.810000
843,2023-04-13 11-12-47.653000
802,2023-04-13 11-12-48.455000
722,2023-04-13 11-12-49.177000
721,2023-04-13 11-12-49.898000
705,2023-04-13 11-12-50.603000
716,2023-04-13 11-12-51.319000
715,2023-04-13 11-12-52.034000
721,2023-04-13 11-12-52.755000
742,2023-04-13 11-12-53.497000
754,2023-04-13 11-12-54.251000
709,2023-04-13 11-12-54.960000
664,2023-04-13 11-12-55.624000
639,2023-04-13 11-12-56.263000
662,2023-04-13 11-12-56.925000
711,2023-04-13 11-12-57.636000
853,2023-04-13 11-12-58.489000
820,2023-04-13 11-12-59.309000
857,2023-04-13 11-13-00.166000
846,2023-04-13 11-13-01.012000
836,2023-04-13 11-13-01.848000
800,2023-04-13 11-13-02.648000
790,2023-04-13 11-13-03.438000
793,2023-04-13 11-13-04.231000
810,2023-04-13 11-13-05.041000
844,2023-04-13 11-13-05.885000
879,2023-04-13 11-13-06.764000
790,2023-04-13 11-13-07.554000
787,2023-04-13 11-13-08.341000
863,2023-04-13 11-13-09.204000
914,2023-04-13 11-13-10.118000
849,2023-04-13 11-13-10.967000
778,2023-04-13 11-13-11.745000
765,2023-04-13 11-13-12.510000
760,2023-04-13 11-13-13.270000
720,2023-04-13 11-13-13.990000
1149,2023-04-13 11-13-15.139000
1010,2023-04-13 11-13-16.149000
935,2023-04-13 11-13-17.084000
893,2023-04-13 11-13-17.977000
875,2023-04-13 11-13-18.852000
866,2023-04-13 11-13-19.718000
808,2023-04-13 11-13-20.526000
836,2023-04-13 11-13-21.362000
892,2023-04-13 11-13-22.254000
889,2023-04-13 11-13-23.143000
940,2023-04-13 11-13-24.083000
923,2023-04-13 11-13-25.006000
946,2023-04-13 11-13-25.952000
877,2023-04-13 11-13-26.829000
793,2023-04-13 11-13-27.622000
802,2023-04-13 11-13-28.424000
863,2023-04-13 11-13-29.287000
896,2023-04-13 11-13-30.183000
881,2023-04-13 11-13-31.064000
915,2023-04-13 11-13-31.979000
903,2023-04-13 11-13-32.882000
852,2023-04-13 11-13-33.734000
839,2023-04-13 11-13-34.573000
798,2023-04-13 11-13-35.371000
766,2023-04-13 11-13-36.137000
812,2023-04-13 11-13-36.949000
896,2023-04-13 11-13-37.845000
956,2023-04-13 11-13-38.801000
908,2023-04-13 11-13-39.709000
846,2023-04-13 11-13-40.555000
834,2023-04-13 11-13-41.389000
803,2023-04-13 11-13-42.192000
763,2023-04-13 11-13-42.955000
731,2023-04-13 11-13-43.686000
783,2023-04-13 11-13-44.469000
864,2023-04-13 11-13-45.333000
936,2023-04-13 11-13-46.269000
999,2023-04-13 11-13-47.268000
943,2023-04-13 11-13-48.211000
1010,2023-04-13 11-13-49.221000
968,2023-04-13 11-13-50.189000
855,2023-04-13 11-13-51.044000
798,2023-04-13 11-13-51.842000
796,2023-04-13 11-13-52.638000
855,2023-04-13 11-13-53.493000
790,2023-04-13 11-13-54.283000
802,2023-04-13 11-13-55.085000
781,2023-04-13 11-13-55.866000
810,2023-04-13 11-13-56.676000
815,2023-04-13 11-13-57.491000
781,2023-04-13 11-13-58.272000
747,2023-04-13 11-13-59.019000
756,2023-04-13 11-13-59.775000
773,2023-04-13 11-14-00.548000
816,2023-04-13 11-14-01.364000
761,2023-04-13 11-14-02.125000
769,2023-04-13 11-14-02.894000
781,2023-04-13 11-14-03.675000
849,2023-04-13 11-14-04.524000
802,2023-04-13 11-14-05.326000
791,2023-04-13 11-14-06.117000
782,2023-04-13 11-14-06.899000
824,2023-04-13 11-14-07.723000
771,2023-04-13 11-14-08.494000
805,2023-04-13 11-14-09.299000
822,2023-04-13 11-14-10.121000
764,2023-04-13 11-14-10.885000
771,2023-04-13 11-14-11.656000
728,2023-04-13 11-14-12.384000
702,2023-04-13 11-14-13.086000
743,2023-04-13 11-14-13.829000
715,2023-04-13 11-14-14.544000
770,2023-04-13 11-14-15.314000
834,2023-04-13 11-14-16.148000
882,2023-04-13 11-14-17.030000
914,2023-04-13 11-14-17.944000
819,2023-04-13 11-14-18.763000
779,2023-04-13 11-14-19.542000
789,2023-04-13 11-14-20.331000
784,2023-04-13 11-14-21.115000
788,2023-04-13 11-14-21.903000
752,2023-04-13 11-14-22.655000
746,2023-04-13 11-14-23.401000
721,2023-04-13 11-14-24.122000
713,2023-04-13 11-14-24.835000
733,2023-04-13 11-14-25.568000
725,2023-04-13 11-14-26.293000
762,2023-04-13 11-14-27.055000
871,2023-04-13 11-14-27.926000
896,2023-04-13 11-14-28.822000
848,2023-04-13 11-14-29.670000
887,2023-04-13 11-14-30.557000
917,2023-04-13 11-14-31.474000
857,2023-04-13 11-14-32.331000
893,2023-04-13 11-14-33.224000
858,2023-04-13 11-14-34.082000
803,2023-04-13 11-14-34.885000
792,2023-04-13 11-14-35.677000
749,2023-04-13 11-14-36.426000
726,2023-04-13 11-14-37.152000
735,2023-04-13 11-14-37.887000
704,2023-04-13 11-14-38.591000
711,2023-04-13 11-14-39.302000
893,2023-04-13 11-14-40.195000
758,2023-04-13 11-14-40.953000
736,2023-04-13 11-14-41.689000
714,2023-04-13 11-14-42.403000
762,2023-04-13 11-14-43.165000
820,2023-04-13 11-14-43.985000
795,2023-04-13 11-14-44.780000
782,2023-04-13 11-14-45.562000
745,2023-04-13 11-14-46.307000
745,2023-04-13 11-14-47.052000
735,2023-04-13 11-14-47.787000
741,2023-04-13 11-14-48.528000
764,2023-04-13 11-14-49.292000
809,2023-04-13 11-14-50.101000
922,2023-04-13 11-14-51.023000
894,2023-04-13 11-14-51.917000
872,2023-04-13 11-14-52.789000
881,2023-04-13 11-14-53.670000
885,2023-04-13 11-14-54.555000
913,2023-04-13 11-14-55.468000
903,2023-04-13 11-14-56.371000
850,2023-04-13 11-14-57.221000
954,2023-04-13 11-14-58.175000
964,2023-04-13 11-14-59.139000
912,2023-04-13 11-15-00.051000
872,2023-04-13 11-15-00.923000
907,2023-04-13 11-15-01.830000
906,2023-04-13 11-15-02.736000
940,2023-04-13 11-15-03.676000
901,2023-04-13 11-15-04.577000
896,2023-04-13 11-15-05.473000
909,2023-04-13 11-15-06.382000
891,2023-04-13 11-15-07.273000
834,2023-04-13 11-15-08.107000
900,2023-04-13 11-15-09.007000
922,2023-04-13 11-15-09.929000
987,2023-04-13 11-15-10.916000
882,2023-04-13 11-15-11.798000
935,2023-04-13 11-15-12.733000
967,2023-04-13 11-15-13.700000
908,2023-04-13 11-15-14.608000
836,2023-04-13 11-15-15.444000
837,2023-04-13 11-15-16.281000
841,2023-04-13 11-15-17.122000
858,2023-04-13 11-15-17.980000
879,2023-04-13 11-15-18.859000
941,2023-04-13 11-15-19.800000
909,2023-04-13 11-15-20.709000
851,2023-04-13 11-15-21.560000
866,2023-04-13 11-15-22.426000
854,2023-04-13 11-15-23.280000
818,2023-04-13 11-15-24.098000
848,2023-04-13 11-15-24.946000
796,2023-04-13 11-15-25.742000
731,2023-04-13 11-15-26.473000
688,2023-04-13 11-15-27.161000
675,2023-04-13 11-15-27.836000
675,2023-04-13 11-15-28.511000
727,2023-04-13 11-15-29.238000
815,2023-04-13 11-15-30.053000
845,2023-04-13 11-15-30.898000
886,2023-04-13 11-15-31.784000
818,2023-04-13 11-15-32.602000
878,2023-04-13 11-15-33.480000
885,2023-04-13 11-15-34.365000
822,2023-04-13 11-15-35.187000
734,2023-04-13 11-15-35.921000
750,2023-04-13 11-15-36.671000
744,2023-04-13 11-15-37.415000
763,2023-04-13 11-15-38.178000
769,2023-04-13 11-15-38.947000
706,2023-04-13 11-15-39.653000
673,2023-04-13 11-15-40.326000
643,2023-04-13 11-15-40.969000
655,2023-04-13 11-15-41.624000
733,2023-04-13 11-15-42.357000
851,2023-04-13 11-15-43.208000
895,2023-04-13 11-15-44.103000
939,2023-04-13 11-15-45.042000
883,2023-04-13 11-15-45.925000
814,2023-04-13 11-15-46.739000
739,2023-04-13 11-15-47.478000
731,2023-04-13 11-15-48.209000
815,2023-04-13 11-15-49.024000
830,2023-04-13 11-15-49.854000
830,2023-04-13 11-15-50.684000
779,2023-04-13 11-15-51.463000
775,2023-04-13 11-15-52.238000
838,2023-04-13 11-15-53.076000
854,2023-04-13 11-15-53.930000
889,2023-04-13 11-15-54.819000
779,2023-04-13 11-15-55.598000
804,2023-04-13 11-15-56.402000
817,2023-04-13 11-15-57.219000
932,2023-04-13 11-15-58.151000
889,2023-04-13 11-15-59.040000
853,2023-04-13 11-15-59.893000
797,2023-04-13 11-16-00.690000
800,2023-04-13 11-16-01.490000
820,2023-04-13 11-16-02.310000
772,2023-04-13 11-16-03.082000
735,2023-04-13 11-16-03.817000
737,2023-04-13 11-16-04.554000
680,2023-04-13 11-16-05.234000
651,2023-04-13 11-16-05.885000
645,2023-04-13 11-16-06.530000
699,2023-04-13 11-16-07.229000
813,2023-04-13 11-16-08.042000
862,2023-04-13 11-16-08.904000
858,2023-04-13 11-16-09.762000
854,2023-04-13 11-16-10.616000
797,2023-04-13 11-16-11.413000
780,2023-04-13 11-16-12.193000
812,2023-04-13 11-16-13.005000
788,2023-04-13 11-16-13.793000
710,2023-04-13 11-16-14.503000
710,2023-04-13 11-16-15.213000
701,2023-04-13 11-16-15.914000
726,2023-04-13 11-16-16.640000
705,2023-04-13 11-16-17.345000
741,2023-04-13 11-16-18.086000
751,2023-04-13 11-16-18.837000
786,2023-04-13 11-16-19.623000
814,2023-04-13 11-16-20.437000
800,2023-04-13 11-16-21.237000
820,2023-04-13 11-16-22.057000
810,2023-04-13 11-16-22.867000
855,2023-04-13 11-16-23.722000
849,2023-04-13 11-16-24.571000
938,2023-04-13 11-16-25.509000
911,2023-04-13 11-16-26.420000
872,2023-04-13 11-16-27.292000
895,2023-04-13 11-16-28.187000
877,2023-04-13 11-16-29.064000
785,2023-04-13 11-16-29.849000
821,2023-04-13 11-16-30.670000
898,2023-04-13 11-16-31.568000
941,2023-04-13 11-16-32.509000
935,2023-04-13 11-16-33.444000
827,2023-04-13 11-16-34.271000
860,2023-04-13 11-16-35.131000
825,2023-04-13 11-16-35.956000
816,2023-04-13 11-16-36.772000
912,2023-04-13 11-16-37.684000
873,2023-04-13 11-16-38.557000
827,2023-04-13 11-16-39.384000
780,2023-04-13 11-16-40.164000
787,2023-04-13 11-16-40.951000
847,2023-04-13 11-16-41.798000
866,2023-04-13 11-16-42.664000
947,2023-04-13 11-16-43.611000
867,2023-04-13 11-16-44.478000
784,2023-04-13 11-16-45.262000
738,2023-04-13 11-16-46.000000
730,2023-04-13 11-16-46.730000
713,2023-04-13 11-16-47.443000
694,2023-04-13 11-16-48.137000
687,2023-04-13 11-16-48.824000
675,2023-04-13 11-16-49.499000
697,2023-04-13 11-16-50.196000
738,2023-04-13 11-16-50.934000
825,2023-04-13 11-16-51.759000
843,2023-04-13 11-16-52.602000
780,2023-04-13 11-16-53.382000
729,2023-04-13 11-16-54.111000
717,2023-04-13 11-16-54.828000
729,2023-04-13 11-16-55.557000
752,2023-04-13 11-16-56.309000
734,2023-04-13 11-16-57.043000
747,2023-04-13 11-16-57.790000
853,2023-04-13 11-16-58.643000
816,2023-04-13 11-16-59.459000
832,2023-04-13 11-17-00.291000
818,2023-04-13 11-17-01.109000
856,2023-04-13 11-17-01.965000
988,2023-04-13 11-17-02.953000
826,2023-04-13 11-17-03.779000
865,2023-04-13 11-17-04.644000
844,2023-04-13 11-17-05.488000
802,2023-04-13 11-17-06.290000
837,2023-04-13 11-17-07.127000
887,2023-04-13 11-17-08.014000
849,2023-04-13 11-17-08.863000
796,2023-04-13 11-17-09.659000
838,2023-04-13 11-17-10.497000
894,2023-04-13 11-17-11.391000
884,2023-04-13 11-17-12.275000
940,2023-04-13 11-17-13.215000
787,2023-04-13 11-17-14.002000
800,2023-04-13 11-17-14.802000
775,2023-04-13 11-17-15.577000
761,2023-04-13 11-17-16.338000
758,2023-04-13 11-17-17.096000
770,2023-04-13 11-17-17.866000
761,2023-04-13 11-17-18.627000
711,2023-04-13 11-17-19.338000
652,2023-04-13 11-17-19.990000
659,2023-04-13 11-17-20.649000
688,2023-04-13 11-17-21.337000
781,2023-04-13 11-17-22.118000
816,2023-04-13 11-17-22.934000
852,2023-04-13 11-17-23.786000
789,2023-04-13 11-17-24.575000
855,2023-04-13 11-17-25.430000
957,2023-04-13 11-17-26.387000
931,2023-04-13 11-17-27.318000
896,2023-04-13 11-17-28.214000
857,2023-04-13 11-17-29.071000
838,2023-04-13 11-17-29.909000
794,2023-04-13 11-17-30.703000
869,2023-04-13 11-17-31.572000
1131,2023-04-13 11-17-32.703000
1046,2023-04-13 11-17-33.749000
1042,2023-04-13 11-17-34.791000
930,2023-04-13 11-17-35.721000
829,2023-04-13 11-17-36.550000
783,2023-04-13 11-17-37.333000
895,2023-04-13 11-17-38.228000
929,2023-04-13 11-17-39.157000
991,2023-04-13 11-17-40.148000
1163,2023-04-13 11-17-41.311000
1074,2023-04-13 11-17-42.385000
944,2023-04-13 11-17-43.329000
936,2023-04-13 11-17-44.265000
910,2023-04-13 11-17-45.175000
822,2023-04-13 11-17-45.997000
828,2023-04-13 11-17-46.825000
817,2023-04-13 11-17-47.642000
820,2023-04-13 11-17-48.462000
791,2023-04-13 11-17-49.253000
799,2023-04-13 11-17-50.052000
812,2023-04-13 11-17-50.864000
776,2023-04-13 11-17-51.640000
848,2023-04-13 11-17-52.488000
936,2023-04-13 11-17-53.424000
797,2023-04-13 11-17-54.221000
834,2023-04-13 11-17-55.055000
780,2023-04-13 11-17-55.835000
770,2023-04-13 11-17-56.605000
788,2023-04-13 11-17-57.393000
816,2023-04-13 11-17-58.209000
873,2023-04-13 11-17-59.082000
776,2023-04-13 11-17-59.858000
827,2023-04-13 11-18-00.685000
981,2023-04-13 11-18-01.666000
967,2023-04-13 11-18-02.633000
932,2023-04-13 11-18-03.565000
879,2023-04-13 11-18-04.444000
779,2023-04-13 11-18-05.223000
765,2023-04-13 11-18-05.988000
820,2023-04-13 11-18-06.808000
933,2023-04-13 11-18-07.741000
967,2023-04-13 11-18-08.708000
937,2023-04-13 11-18-09.645000
945,2023-04-13 11-18-10.590000
880,2023-04-13 11-18-11.470000
863,2023-04-13 11-18-12.333000
851,2023-04-13 11-18-13.184000
785,2023-04-13 11-18-13.969000
855,2023-04-13 11-18-14.824000
925,2023-04-13 11-18-15.749000
933,2023-04-13 11-18-16.682000
889,2023-04-13 11-18-17.571000
869,2023-04-13 11-18-18.440000
942,2023-04-13 11-18-19.382000
956,2023-04-13 11-18-20.338000
927,2023-04-13 11-18-21.265000
867,2023-04-13 11-18-22.132000
765,2023-04-13 11-18-22.897000
761,2023-04-13 11-18-23.658000
751,2023-04-13 11-18-24.409000
799,2023-04-13 11-18-25.208000
789,2023-04-13 11-18-25.997000
854,2023-04-13 11-18-26.851000
849,2023-04-13 11-18-27.700000
779,2023-04-13 11-18-28.479000
773,2023-04-13 11-18-29.252000
770,2023-04-13 11-18-30.022000
767,2023-04-13 11-18-30.789000
835,2023-04-13 11-18-31.624000
851,2023-04-13 11-18-32.475000
850,2023-04-13 11-18-33.325000
862,2023-04-13 11-18-34.187000
855,2023-04-13 11-18-35.042000
803,2023-04-13 11-18-35.845000
846,2023-04-13 11-18-36.691000
874,2023-04-13 11-18-37.565000
909,2023-04-13 11-18-38.474000
830,2023-04-13 11-18-39.304000
763,2023-04-13 11-18-40.067000
762,2023-04-13 11-18-40.829000
789,2023-04-13 11-18-41.618000
797,2023-04-13 11-18-42.415000
818,2023-04-13 11-18-43.233000
828,2023-04-13 11-18-44.061000
760,2023-04-13 11-18-44.821000
855,2023-04-13 11-18-45.676000
852,2023-04-13 11-18-46.528000
914,2023-04-13 11-18-47.442000
890,2023-04-13 11-18-48.332000
848,2023-04-13 11-18-49.180000
804,2023-04-13 11-18-49.984000
797,2023-04-13 11-18-50.781000
758,2023-04-13 11-18-51.539000
796,2023-04-13 11-18-52.335000
775,2023-04-13 11-18-53.110000
774,2023-04-13 11-18-53.884000
804,2023-04-13 11-18-54.688000
865,2023-04-13 11-18-55.553000
949,2023-04-13 11-18-56.502000
843,2023-04-13 11-18-57.345000
862,2023-04-13 11-18-58.207000
865,2023-04-13 11-18-59.072000
840,2023-04-13 11-18-59.912000
747,2023-04-13 11-19-00.659000
694,2023-04-13 11-19-01.353000
707,2023-04-13 11-19-02.060000
742,2023-04-13 11-19-02.802000
839,2023-04-13 11-19-03.641000
785,2023-04-13 11-19-04.426000
815,2023-04-13 11-19-05.241000
723,2023-04-13 11-19-05.964000
705,2023-04-13 11-19-06.669000
692,2023-04-13 11-19-07.361000
690,2023-04-13 11-19-08.051000
689,2023-04-13 11-19-08.740000
686,2023-04-13 11-19-09.426000
670,2023-04-13 11-19-10.096000
637,2023-04-13 11-19-10.733000
628,2023-04-13 11-19-11.361000
640,2023-04-13 11-19-12.001000
665,2023-04-13 11-19-12.666000
747,2023-04-13 11-19-13.413000
925,2023-04-13 11-19-14.338000
885,2023-04-13 11-19-15.223000
978,2023-04-13 11-19-16.201000
986,2023-04-13 11-19-17.187000
1049,2023-04-13 11-19-18.236000
1105,2023-04-13 11-19-19.341000
1026,2023-04-13 11-19-20.367000
916,2023-04-13 11-19-21.283000
789,2023-04-13 11-19-22.072000
820,2023-04-13 11-19-22.892000
927,2023-04-13 11-19-23.819000
1028,2023-04-13 11-19-24.847000
967,2023-04-13 11-19-25.814000
864,2023-04-13 11-19-26.678000
844,2023-04-13 11-19-27.522000
792,2023-04-13 11-19-28.314000
762,2023-04-13 11-19-29.076000
795,2023-04-13 11-19-29.871000
828,2023-04-13 11-19-30.699000
817,2023-04-13 11-19-31.516000
823,2023-04-13 11-19-32.339000
731,2023-04-13 11-19-33.070000
711,2023-04-13 11-19-33.781000
720,2023-04-13 11-19-34.501000
763,2023-04-13 11-19-35.264000
860,2023-04-13 11-19-36.124000
817,2023-04-13 11-19-36.941000
783,2023-04-13 11-19-37.724000
794,2023-04-13 11-19-38.518000
822,2023-04-13 11-19-39.340000
785,2023-04-13 11-19-40.125000
739,2023-04-13 11-19-40.864000
723,2023-04-13 11-19-41.587000
710,2023-04-13 11-19-42.297000
728,2023-04-13 11-19-43.025000
767,2023-04-13 11-19-43.792000
762,2023-04-13 11-19-44.554000
921,2023-04-13 11-19-45.475000
1014,2023-04-13 11-19-46.489000
989,2023-04-13 11-19-47.478000
934,2023-04-13 11-19-48.412000
901,2023-04-13 11-19-49.313000
842,2023-04-13 11-19-50.155000
838,2023-04-13 11-19-50.993000
876,2023-04-13 11-19-51.869000
770,2023-04-13 11-19-52.639000
713,2023-04-13 11-19-53.352000
744,2023-04-13 11-19-54.096000
925,2023-04-13 11-19-55.021000
1045,2023-04-13 11-19-56.066000
991,2023-04-13 11-19-57.057000
930,2023-04-13 11-19-57.987000
807,2023-04-13 11-19-58.794000
804,2023-04-13 11-19-59.598000
876,2023-04-13 11-20-00.474000
972,2023-04-13 11-20-01.446000
938,2023-04-13 11-20-02.384000
938,2023-04-13 11-20-03.322000
915,2023-04-13 11-20-04.237000
879,2023-04-13 11-20-05.116000
889,2023-04-13 11-20-06.005000
976,2023-04-13 11-20-06.981000
985,2023-04-13 11-20-07.966000
915,2023-04-13 11-20-08.881000
842,2023-04-13 11-20-09.723000
896,2023-04-13 11-20-10.619000
978,2023-04-13 11-20-11.597000
988,2023-04-13 11-20-12.585000
898,2023-04-13 11-20-13.483000
781,2023-04-13 11-20-14.264000
778,2023-04-13 11-20-15.042000
869,2023-04-13 11-20-15.911000
883,2023-04-13 11-20-16.794000
