RR,time
683,2023-04-11 13:22:32.019000
681,2023-04-11 13:22:32.700000
660,2023-04-11 13:22:33.360000
652,2023-04-11 13:22:34.012000
642,2023-04-11 13:22:34.654000
649,2023-04-11 13:22:35.303000
637,2023-04-11 13:22:35.940000
624,2023-04-11 13:22:36.564000
633,2023-04-11 13:22:37.197000
630,2023-04-11 13:22:37.827000
621,2023-04-11 13:22:38.448000
616,2023-04-11 13:22:39.064000
634,2023-04-11 13:22:39.698000
645,2023-04-11 13:22:40.343000
645,2023-04-11 13:22:40.988000
624,2023-04-11 13:22:41.612000
637,2023-04-11 13:22:42.249000
649,2023-04-11 13:22:42.898000
655,2023-04-11 13:22:43.553000
634,2023-04-11 13:22:44.187000
631,2023-04-11 13:22:44.818000
645,2023-04-11 13:22:45.463000
650,2023-04-11 13:22:46.113000
650,2023-04-11 13:22:46.763000
635,2023-04-11 13:22:47.398000
632,2023-04-11 13:22:48.030000
642,2023-04-11 13:22:48.672000
645,2023-04-11 13:22:49.317000
652,2023-04-11 13:22:49.969000
624,2023-04-11 13:22:50.593000
626,2023-04-11 13:22:51.219000
632,2023-04-11 13:22:51.851000
642,2023-04-11 13:22:52.493000
637,2023-04-11 13:22:53.130000
627,2023-04-11 13:22:53.757000
638,2023-04-11 13:22:54.395000
638,2023-04-11 13:22:55.033000
647,2023-04-11 13:22:55.680000
633,2023-04-11 13:22:56.313000
623,2023-04-11 13:22:56.936000
623,2023-04-11 13:22:57.559000
629,2023-04-11 13:22:58.188000
632,2023-04-11 13:22:58.820000
611,2023-04-11 13:22:59.431000
611,2023-04-11 13:23:00.042000
612,2023-04-11 13:23:00.654000
606,2023-04-11 13:23:01.260000
606,2023-04-11 13:23:01.866000
601,2023-04-11 13:23:02.467000
616,2023-04-11 13:23:03.083000
633,2023-04-11 13:23:03.716000
660,2023-04-11 13:23:04.376000
657,2023-04-11 13:23:05.033000
659,2023-04-11 13:23:05.692000
670,2023-04-11 13:23:06.362000
673,2023-04-11 13:23:07.035000
654,2023-04-11 13:23:07.689000
654,2023-04-11 13:23:08.343000
652,2023-04-11 13:23:08.995000
658,2023-04-11 13:23:09.653000
642,2023-04-11 13:23:10.295000
630,2023-04-11 13:23:10.925000
641,2023-04-11 13:23:11.566000
637,2023-04-11 13:23:12.203000
638,2023-04-11 13:23:12.841000
631,2023-04-11 13:23:13.472000
625,2023-04-11 13:23:14.097000
645,2023-04-11 13:23:14.742000
650,2023-04-11 13:23:15.392000
651,2023-04-11 13:23:16.043000
629,2023-04-11 13:23:16.672000
645,2023-04-11 13:23:17.317000
651,2023-04-11 13:23:17.968000
644,2023-04-11 13:23:18.612000
626,2023-04-11 13:23:19.238000
643,2023-04-11 13:23:19.881000
647,2023-04-11 13:23:20.528000
646,2023-04-11 13:23:21.174000
622,2023-04-11 13:23:21.796000
619,2023-04-11 13:23:22.415000
619,2023-04-11 13:23:23.034000
627,2023-04-11 13:23:23.661000
619,2023-04-11 13:23:24.280000
615,2023-04-11 13:23:24.895000
637,2023-04-11 13:23:25.532000
648,2023-04-11 13:23:26.180000
658,2023-04-11 13:23:26.838000
648,2023-04-11 13:23:27.486000
674,2023-04-11 13:23:28.160000
675,2023-04-11 13:23:28.835000
664,2023-04-11 13:23:29.499000
653,2023-04-11 13:23:30.152000
656,2023-04-11 13:23:30.808000
658,2023-04-11 13:23:31.466000
638,2023-04-11 13:23:32.104000
629,2023-04-11 13:23:32.733000
621,2023-04-11 13:23:33.354000
633,2023-04-11 13:23:33.987000
642,2023-04-11 13:23:34.629000
648,2023-04-11 13:23:35.277000
652,2023-04-11 13:23:35.929000
635,2023-04-11 13:23:36.564000
637,2023-04-11 13:23:37.201000
647,2023-04-11 13:23:37.848000
656,2023-04-11 13:23:38.504000
672,2023-04-11 13:23:39.176000
658,2023-04-11 13:23:39.834000
671,2023-04-11 13:23:40.505000
686,2023-04-11 13:23:41.191000
709,2023-04-11 13:23:41.900000
699,2023-04-11 13:23:42.599000
689,2023-04-11 13:23:43.288000
663,2023-04-11 13:23:43.951000
638,2023-04-11 13:23:44.589000
624,2023-04-11 13:23:45.213000
646,2023-04-11 13:23:45.859000
693,2023-04-11 13:23:46.552000
739,2023-04-11 13:23:47.291000
761,2023-04-11 13:23:48.052000
783,2023-04-11 13:23:48.835000
756,2023-04-11 13:23:49.591000
732,2023-04-11 13:23:50.323000
692,2023-04-11 13:23:51.015000
676,2023-04-11 13:23:51.691000
676,2023-04-11 13:23:52.367000
685,2023-04-11 13:23:53.052000
693,2023-04-11 13:23:53.745000
699,2023-04-11 13:23:54.444000
709,2023-04-11 13:23:55.153000
694,2023-04-11 13:23:55.847000
675,2023-04-11 13:23:56.522000
680,2023-04-11 13:23:57.202000
676,2023-04-11 13:23:57.878000
672,2023-04-11 13:23:58.550000
651,2023-04-11 13:23:59.201000
649,2023-04-11 13:23:59.850000
644,2023-04-11 13:24:00.494000
655,2023-04-11 13:24:01.149000
654,2023-04-11 13:24:01.803000
646,2023-04-11 13:24:02.449000
653,2023-04-11 13:24:03.102000
651,2023-04-11 13:24:03.753000
646,2023-04-11 13:24:04.399000
639,2023-04-11 13:24:05.038000
645,2023-04-11 13:24:05.683000
649,2023-04-11 13:24:06.332000
637,2023-04-11 13:24:06.969000
628,2023-04-11 13:24:07.597000
628,2023-04-11 13:24:08.225000
621,2023-04-11 13:24:08.846000
609,2023-04-11 13:24:09.455000
595,2023-04-11 13:24:10.050000
604,2023-04-11 13:24:10.654000
622,2023-04-11 13:24:11.276000
635,2023-04-11 13:24:11.911000
636,2023-04-11 13:24:12.547000
658,2023-04-11 13:24:13.205000
671,2023-04-11 13:24:13.876000
639,2023-04-11 13:24:14.515000
625,2023-04-11 13:24:15.140000
600,2023-04-11 13:24:15.740000
599,2023-04-11 13:24:16.339000
601,2023-04-11 13:24:16.940000
603,2023-04-11 13:24:17.543000
591,2023-04-11 13:24:18.134000
601,2023-04-11 13:24:18.735000
604,2023-04-11 13:24:19.339000
613,2023-04-11 13:24:19.952000
606,2023-04-11 13:24:20.558000
610,2023-04-11 13:24:21.168000
628,2023-04-11 13:24:21.796000
638,2023-04-11 13:24:22.434000
638,2023-04-11 13:24:23.072000
624,2023-04-11 13:24:23.696000
644,2023-04-11 13:24:24.340000
648,2023-04-11 13:24:24.988000
669,2023-04-11 13:24:25.657000
656,2023-04-11 13:24:26.313000
657,2023-04-11 13:24:26.970000
665,2023-04-11 13:24:27.635000
668,2023-04-11 13:24:28.303000
654,2023-04-11 13:24:28.957000
646,2023-04-11 13:24:29.603000
657,2023-04-11 13:24:30.260000
656,2023-04-11 13:24:30.916000
656,2023-04-11 13:24:31.572000
636,2023-04-11 13:24:32.208000
652,2023-04-11 13:24:32.860000
659,2023-04-11 13:24:33.519000
683,2023-04-11 13:24:34.202000
689,2023-04-11 13:24:34.891000
675,2023-04-11 13:24:35.566000
691,2023-04-11 13:24:36.257000
696,2023-04-11 13:24:36.953000
690,2023-04-11 13:24:37.643000
672,2023-04-11 13:24:38.315000
648,2023-04-11 13:24:38.963000
646,2023-04-11 13:24:39.609000
641,2023-04-11 13:24:40.250000
630,2023-04-11 13:24:40.880000
625,2023-04-11 13:24:41.505000
631,2023-04-11 13:24:42.136000
646,2023-04-11 13:24:42.782000
646,2023-04-11 13:24:43.428000
649,2023-04-11 13:24:44.077000
644,2023-04-11 13:24:44.721000
649,2023-04-11 13:24:45.370000
