RR,time
627,2023-04-11 13-34-24.999000
625,2023-04-11 13-34-25.624000
622,2023-04-11 13-34-26.246000
640,2023-04-11 13-34-26.886000
647,2023-04-11 13-34-27.533000
646,2023-04-11 13-34-28.179000
632,2023-04-11 13-34-28.811000
639,2023-04-11 13-34-29.450000
650,2023-04-11 13-34-30.100000
638,2023-04-11 13-34-30.738000
621,2023-04-11 13-34-31.359000
625,2023-04-11 13-34-31.984000
630,2023-04-11 13-34-32.614000
629,2023-04-11 13-34-33.243000
613,2023-04-11 13-34-33.856000
616,2023-04-11 13-34-34.472000
623,2023-04-11 13-34-35.095000
632,2023-04-11 13-34-35.727000
631,2023-04-11 13-34-36.358000
623,2023-04-11 13-34-36.981000
635,2023-04-11 13-34-37.616000
640,2023-04-11 13-34-38.256000
651,2023-04-11 13-34-38.907000
633,2023-04-11 13-34-39.540000
646,2023-04-11 13-34-40.186000
648,2023-04-11 13-34-40.834000
660,2023-04-11 13-34-41.494000
634,2023-04-11 13-34-42.128000
622,2023-04-11 13-34-42.750000
620,2023-04-11 13-34-43.370000
616,2023-04-11 13-34-43.986000
604,2023-04-11 13-34-44.590000
604,2023-04-11 13-34-45.194000
631,2023-04-11 13-34-45.825000
671,2023-04-11 13-34-46.496000
700,2023-04-11 13-34-47.196000
702,2023-04-11 13-34-47.898000
757,2023-04-11 13-34-48.655000
759,2023-04-11 13-34-49.414000
750,2023-04-11 13-34-50.164000
722,2023-04-11 13-34-50.886000
722,2023-04-11 13-34-51.608000
720,2023-04-11 13-34-52.328000
706,2023-04-11 13-34-53.034000
683,2023-04-11 13-34-53.717000
659,2023-04-11 13-34-54.376000
668,2023-04-11 13-34-55.044000
666,2023-04-11 13-34-55.710000
672,2023-04-11 13-34-56.382000
633,2023-04-11 13-34-57.015000
630,2023-04-11 13-34-57.645000
609,2023-04-11 13-34-58.254000
592,2023-04-11 13-34-58.846000
588,2023-04-11 13-34-59.434000
601,2023-04-11 13-35-00.035000
605,2023-04-11 13-35-00.640000
605,2023-04-11 13-35-01.245000
639,2023-04-11 13-35-01.884000
669,2023-04-11 13-35-02.553000
679,2023-04-11 13-35-03.232000
659,2023-04-11 13-35-03.891000
663,2023-04-11 13-35-04.554000
670,2023-04-11 13-35-05.224000
674,2023-04-11 13-35-05.898000
649,2023-04-11 13-35-06.547000
661,2023-04-11 13-35-07.208000
656,2023-04-11 13-35-07.864000
642,2023-04-11 13-35-08.506000
619,2023-04-11 13-35-09.125000
636,2023-04-11 13-35-09.761000
648,2023-04-11 13-35-10.409000
664,2023-04-11 13-35-11.073000
673,2023-04-11 13-35-11.746000
722,2023-04-11 13-35-12.468000
753,2023-04-11 13-35-13.221000
718,2023-04-11 13-35-13.939000
688,2023-04-11 13-35-14.627000
713,2023-04-11 13-35-15.340000
722,2023-04-11 13-35-16.062000
707,2023-04-11 13-35-16.769000
664,2023-04-11 13-35-17.433000
673,2023-04-11 13-35-18.106000
669,2023-04-11 13-35-18.775000
661,2023-04-11 13-35-19.436000
646,2023-04-11 13-35-20.082000
670,2023-04-11 13-35-20.752000
680,2023-04-11 13-35-21.432000
691,2023-04-11 13-35-22.123000
695,2023-04-11 13-35-22.818000
693,2023-04-11 13-35-23.511000
707,2023-04-11 13-35-24.218000
700,2023-04-11 13-35-24.918000
680,2023-04-11 13-35-25.598000
641,2023-04-11 13-35-26.239000
646,2023-04-11 13-35-26.885000
