RR,time
731,2023-04-13 14-39-25.835000
715,2023-04-13 14-39-26.550000
729,2023-04-13 14-39-27.279000
728,2023-04-13 14-39-28.007000
737,2023-04-13 14-39-28.744000
729,2023-04-13 14-39-29.473000
726,2023-04-13 14-39-30.199000
733,2023-04-13 14-39-30.932000
711,2023-04-13 14-39-31.643000
706,2023-04-13 14-39-32.349000
689,2023-04-13 14-39-33.038000
689,2023-04-13 14-39-33.727000
675,2023-04-13 14-39-34.402000
693,2023-04-13 14-39-35.095000
689,2023-04-13 14-39-35.784000
729,2023-04-13 14-39-36.513000
774,2023-04-13 14-39-37.287000
793,2023-04-13 14-39-38.080000
821,2023-04-13 14-39-38.901000
839,2023-04-13 14-39-39.740000
848,2023-04-13 14-39-40.588000
818,2023-04-13 14-39-41.406000
777,2023-04-13 14-39-42.183000
752,2023-04-13 14-39-42.935000
739,2023-04-13 14-39-43.674000
732,2023-04-13 14-39-44.406000
734,2023-04-13 14-39-45.140000
740,2023-04-13 14-39-45.880000
741,2023-04-13 14-39-46.621000
776,2023-04-13 14-39-47.397000
813,2023-04-13 14-39-48.210000
893,2023-04-13 14-39-49.103000
886,2023-04-13 14-39-49.989000
873,2023-04-13 14-39-50.862000
830,2023-04-13 14-39-51.692000
817,2023-04-13 14-39-52.509000
812,2023-04-13 14-39-53.321000
758,2023-04-13 14-39-54.079000
741,2023-04-13 14-39-54.820000
721,2023-04-13 14-39-55.541000
716,2023-04-13 14-39-56.257000
715,2023-04-13 14-39-56.972000
731,2023-04-13 14-39-57.703000
721,2023-04-13 14-39-58.424000
716,2023-04-13 14-39-59.140000
749,2023-04-13 14-39-59.889000
730,2023-04-13 14-40-00.619000
733,2023-04-13 14-40-01.352000
719,2023-04-13 14-40-02.071000
717,2023-04-13 14-40-02.788000
714,2023-04-13 14-40-03.502000
698,2023-04-13 14-40-04.200000
688,2023-04-13 14-40-04.888000
693,2023-04-13 14-40-05.581000
718,2023-04-13 14-40-06.299000
765,2023-04-13 14-40-07.064000
817,2023-04-13 14-40-07.881000
819,2023-04-13 14-40-08.700000
823,2023-04-13 14-40-09.523000
771,2023-04-13 14-40-10.294000
772,2023-04-13 14-40-11.066000
755,2023-04-13 14-40-11.821000
754,2023-04-13 14-40-12.575000
755,2023-04-13 14-40-13.330000
747,2023-04-13 14-40-14.077000
712,2023-04-13 14-40-14.789000
715,2023-04-13 14-40-15.504000
712,2023-04-13 14-40-16.216000
727,2023-04-13 14-40-16.943000
749,2023-04-13 14-40-17.692000
770,2023-04-13 14-40-18.462000
788,2023-04-13 14-40-19.250000
787,2023-04-13 14-40-20.037000
745,2023-04-13 14-40-20.782000
756,2023-04-13 14-40-21.538000
741,2023-04-13 14-40-22.279000
737,2023-04-13 14-40-23.016000
731,2023-04-13 14-40-23.747000
721,2023-04-13 14-40-24.468000
721,2023-04-13 14-40-25.189000
715,2023-04-13 14-40-25.904000
735,2023-04-13 14-40-26.639000
758,2023-04-13 14-40-27.397000
819,2023-04-13 14-40-28.216000
858,2023-04-13 14-40-29.074000
844,2023-04-13 14-40-29.918000
826,2023-04-13 14-40-30.744000
806,2023-04-13 14-40-31.550000
772,2023-04-13 14-40-32.322000
756,2023-04-13 14-40-33.078000
744,2023-04-13 14-40-33.822000
729,2023-04-13 14-40-34.551000
720,2023-04-13 14-40-35.271000
728,2023-04-13 14-40-35.999000
736,2023-04-13 14-40-36.735000
732,2023-04-13 14-40-37.467000
765,2023-04-13 14-40-38.232000
760,2023-04-13 14-40-38.992000
762,2023-04-13 14-40-39.754000
778,2023-04-13 14-40-40.532000
772,2023-04-13 14-40-41.304000
771,2023-04-13 14-40-42.075000
765,2023-04-13 14-40-42.840000
763,2023-04-13 14-40-43.603000
757,2023-04-13 14-40-44.360000
753,2023-04-13 14-40-45.113000
769,2023-04-13 14-40-45.882000
764,2023-04-13 14-40-46.646000
756,2023-04-13 14-40-47.402000
774,2023-04-13 14-40-48.176000
779,2023-04-13 14-40-48.955000
800,2023-04-13 14-40-49.755000
788,2023-04-13 14-40-50.543000
812,2023-04-13 14-40-51.355000
840,2023-04-13 14-40-52.195000
778,2023-04-13 14-40-52.973000
771,2023-04-13 14-40-53.744000
748,2023-04-13 14-40-54.492000
754,2023-04-13 14-40-55.246000
755,2023-04-13 14-40-56.001000
792,2023-04-13 14-40-56.793000
836,2023-04-13 14-40-57.629000
854,2023-04-13 14-40-58.483000
851,2023-04-13 14-40-59.334000
856,2023-04-13 14-41-00.190000
855,2023-04-13 14-41-01.045000
792,2023-04-13 14-41-01.837000
785,2023-04-13 14-41-02.622000
772,2023-04-13 14-41-03.394000
767,2023-04-13 14-41-04.161000
756,2023-04-13 14-41-04.917000
785,2023-04-13 14-41-05.702000
826,2023-04-13 14-41-06.528000
795,2023-04-13 14-41-07.323000
821,2023-04-13 14-41-08.144000
857,2023-04-13 14-41-09.001000
843,2023-04-13 14-41-09.844000
830,2023-04-13 14-41-10.674000
802,2023-04-13 14-41-11.476000
783,2023-04-13 14-41-12.259000
771,2023-04-13 14-41-13.030000
759,2023-04-13 14-41-13.789000
762,2023-04-13 14-41-14.551000
785,2023-04-13 14-41-15.336000
773,2023-04-13 14-41-16.109000
