RR,time
789,2023-04-11 11-20-10.458000
846,2023-04-11 11-20-11.304000
849,2023-04-11 11-20-12.153000
845,2023-04-11 11-20-12.998000
915,2023-04-11 11-20-13.913000
984,2023-04-11 11-20-14.897000
911,2023-04-11 11-20-15.808000
916,2023-04-11 11-20-16.724000
898,2023-04-11 11-20-17.622000
830,2023-04-11 11-20-18.452000
819,2023-04-11 11-20-19.271000
842,2023-04-11 11-20-20.113000
798,2023-04-11 11-20-20.911000
803,2023-04-11 11-20-21.714000
832,2023-04-11 11-20-22.546000
810,2023-04-11 11-20-23.356000
802,2023-04-11 11-20-24.158000
865,2023-04-11 11-20-25.023000
919,2023-04-11 11-20-25.942000
871,2023-04-11 11-20-26.813000
871,2023-04-11 11-20-27.684000
915,2023-04-11 11-20-28.599000
883,2023-04-11 11-20-29.482000
838,2023-04-11 11-20-30.320000
801,2023-04-11 11-20-31.121000
792,2023-04-11 11-20-31.913000
782,2023-04-11 11-20-32.695000
788,2023-04-11 11-20-33.483000
752,2023-04-11 11-20-34.235000
748,2023-04-11 11-20-34.983000
751,2023-04-11 11-20-35.734000
789,2023-04-11 11-20-36.523000
827,2023-04-11 11-20-37.350000
782,2023-04-11 11-20-38.132000
749,2023-04-11 11-20-38.881000
780,2023-04-11 11-20-39.661000
768,2023-04-11 11-20-40.429000
780,2023-04-11 11-20-41.209000
718,2023-04-11 11-20-41.927000
729,2023-04-11 11-20-42.656000
775,2023-04-11 11-20-43.431000
822,2023-04-11 11-20-44.253000
742,2023-04-11 11-20-44.995000
726,2023-04-11 11-20-45.721000
728,2023-04-11 11-20-46.449000
772,2023-04-11 11-20-47.221000
816,2023-04-11 11-20-48.037000
803,2023-04-11 11-20-48.840000
749,2023-04-11 11-20-49.589000
785,2023-04-11 11-20-50.374000
828,2023-04-11 11-20-51.202000
807,2023-04-11 11-20-52.009000
729,2023-04-11 11-20-52.738000
730,2023-04-11 11-20-53.468000
737,2023-04-11 11-20-54.205000
701,2023-04-11 11-20-54.906000
674,2023-04-11 11-20-55.580000
661,2023-04-11 11-20-56.241000
729,2023-04-11 11-20-56.970000
782,2023-04-11 11-20-57.752000
728,2023-04-11 11-20-58.480000
797,2023-04-11 11-20-59.277000
839,2023-04-11 11-21-00.116000
842,2023-04-11 11-21-00.958000
757,2023-04-11 11-21-01.715000
767,2023-04-11 11-21-02.482000
786,2023-04-11 11-21-03.268000
792,2023-04-11 11-21-04.060000
755,2023-04-11 11-21-04.815000
800,2023-04-11 11-21-05.615000
851,2023-04-11 11-21-06.466000
823,2023-04-11 11-21-07.289000
838,2023-04-11 11-21-08.127000
901,2023-04-11 11-21-09.028000
823,2023-04-11 11-21-09.851000
824,2023-04-11 11-21-10.675000
858,2023-04-11 11-21-11.533000
812,2023-04-11 11-21-12.345000
791,2023-04-11 11-21-13.136000
831,2023-04-11 11-21-13.967000
817,2023-04-11 11-21-14.784000
796,2023-04-11 11-21-15.580000
876,2023-04-11 11-21-16.456000
846,2023-04-11 11-21-17.302000
815,2023-04-11 11-21-18.117000
871,2023-04-11 11-21-18.988000
837,2023-04-11 11-21-19.825000
783,2023-04-11 11-21-20.608000
816,2023-04-11 11-21-21.424000
881,2023-04-11 11-21-22.305000
830,2023-04-11 11-21-23.135000
782,2023-04-11 11-21-23.917000
806,2023-04-11 11-21-24.723000
799,2023-04-11 11-21-25.522000
749,2023-04-11 11-21-26.271000
839,2023-04-11 11-21-27.110000
904,2023-04-11 11-21-28.014000
848,2023-04-11 11-21-28.862000
851,2023-04-11 11-21-29.713000
861,2023-04-11 11-21-30.574000
826,2023-04-11 11-21-31.400000
805,2023-04-11 11-21-32.205000
857,2023-04-11 11-21-33.062000
753,2023-04-11 11-21-33.815000
733,2023-04-11 11-21-34.548000
745,2023-04-11 11-21-35.293000
784,2023-04-11 11-21-36.077000
705,2023-04-11 11-21-36.782000
694,2023-04-11 11-21-37.476000
698,2023-04-11 11-21-38.174000
679,2023-04-11 11-21-38.853000
656,2023-04-11 11-21-39.509000
638,2023-04-11 11-21-40.147000
673,2023-04-11 11-21-40.820000
812,2023-04-11 11-21-41.632000
855,2023-04-11 11-21-42.487000
913,2023-04-11 11-21-43.400000
888,2023-04-11 11-21-44.288000
759,2023-04-11 11-21-45.047000
753,2023-04-11 11-21-45.800000
827,2023-04-11 11-21-46.627000
994,2023-04-11 11-21-47.621000
961,2023-04-11 11-21-48.582000
989,2023-04-11 11-21-49.571000
983,2023-04-11 11-21-50.554000
965,2023-04-11 11-21-51.519000
935,2023-04-11 11-21-52.454000
912,2023-04-11 11-21-53.366000
915,2023-04-11 11-21-54.281000
882,2023-04-11 11-21-55.163000
872,2023-04-11 11-21-56.035000
876,2023-04-11 11-21-56.911000
864,2023-04-11 11-21-57.775000
855,2023-04-11 11-21-58.630000
838,2023-04-11 11-21-59.468000
829,2023-04-11 11-22-00.297000
852,2023-04-11 11-22-01.149000
899,2023-04-11 11-22-02.048000
938,2023-04-11 11-22-02.986000
868,2023-04-11 11-22-03.854000
889,2023-04-11 11-22-04.743000
896,2023-04-11 11-22-05.639000
906,2023-04-11 11-22-06.545000
847,2023-04-11 11-22-07.392000
887,2023-04-11 11-22-08.279000
914,2023-04-11 11-22-09.193000
885,2023-04-11 11-22-10.078000
882,2023-04-11 11-22-10.960000
916,2023-04-11 11-22-11.876000
918,2023-04-11 11-22-12.794000
871,2023-04-11 11-22-13.665000
873,2023-04-11 11-22-14.538000
834,2023-04-11 11-22-15.372000
824,2023-04-11 11-22-16.196000
889,2023-04-11 11-22-17.085000
919,2023-04-11 11-22-18.004000
871,2023-04-11 11-22-18.875000
904,2023-04-11 11-22-19.779000
904,2023-04-11 11-22-20.683000
839,2023-04-11 11-22-21.522000
890,2023-04-11 11-22-22.412000
909,2023-04-11 11-22-23.321000
830,2023-04-11 11-22-24.151000
843,2023-04-11 11-22-24.994000
857,2023-04-11 11-22-25.851000
845,2023-04-11 11-22-26.696000
873,2023-04-11 11-22-27.569000
913,2023-04-11 11-22-28.482000
877,2023-04-11 11-22-29.359000
877,2023-04-11 11-22-30.236000
925,2023-04-11 11-22-31.161000
892,2023-04-11 11-22-32.053000
842,2023-04-11 11-22-32.895000
894,2023-04-11 11-22-33.789000
864,2023-04-11 11-22-34.653000
790,2023-04-11 11-22-35.443000
805,2023-04-11 11-22-36.248000
863,2023-04-11 11-22-37.111000
888,2023-04-11 11-22-37.999000
857,2023-04-11 11-22-38.856000
930,2023-04-11 11-22-39.786000
958,2023-04-11 11-22-40.744000
854,2023-04-11 11-22-41.598000
839,2023-04-11 11-22-42.437000
837,2023-04-11 11-22-43.274000
830,2023-04-11 11-22-44.104000
773,2023-04-11 11-22-44.877000
802,2023-04-11 11-22-45.679000
883,2023-04-11 11-22-46.562000
828,2023-04-11 11-22-47.390000
836,2023-04-11 11-22-48.226000
846,2023-04-11 11-22-49.072000
813,2023-04-11 11-22-49.885000
820,2023-04-11 11-22-50.705000
849,2023-04-11 11-22-51.554000
819,2023-04-11 11-22-52.373000
819,2023-04-11 11-22-53.192000
854,2023-04-11 11-22-54.046000
879,2023-04-11 11-22-54.925000
813,2023-04-11 11-22-55.738000
839,2023-04-11 11-22-56.577000
850,2023-04-11 11-22-57.427000
784,2023-04-11 11-22-58.211000
781,2023-04-11 11-22-58.992000
768,2023-04-11 11-22-59.760000
763,2023-04-11 11-23-00.523000
770,2023-04-11 11-23-01.293000
863,2023-04-11 11-23-02.156000
900,2023-04-11 11-23-03.056000
835,2023-04-11 11-23-03.891000
861,2023-04-11 11-23-04.752000
870,2023-04-11 11-23-05.622000
791,2023-04-11 11-23-06.413000
775,2023-04-11 11-23-07.188000
782,2023-04-11 11-23-07.970000
779,2023-04-11 11-23-08.749000
783,2023-04-11 11-23-09.532000
819,2023-04-11 11-23-10.351000
842,2023-04-11 11-23-11.193000
810,2023-04-11 11-23-12.003000
822,2023-04-11 11-23-12.825000
822,2023-04-11 11-23-13.647000
731,2023-04-11 11-23-14.378000
718,2023-04-11 11-23-15.096000
732,2023-04-11 11-23-15.828000
728,2023-04-11 11-23-16.556000
706,2023-04-11 11-23-17.262000
690,2023-04-11 11-23-17.952000
706,2023-04-11 11-23-18.658000
736,2023-04-11 11-23-19.394000
729,2023-04-11 11-23-20.123000
712,2023-04-11 11-23-20.835000
729,2023-04-11 11-23-21.564000
759,2023-04-11 11-23-22.323000
752,2023-04-11 11-23-23.075000
717,2023-04-11 11-23-23.792000
743,2023-04-11 11-23-24.535000
771,2023-04-11 11-23-25.306000
766,2023-04-11 11-23-26.072000
792,2023-04-11 11-23-26.864000
812,2023-04-11 11-23-27.676000
777,2023-04-11 11-23-28.453000
764,2023-04-11 11-23-29.217000
798,2023-04-11 11-23-30.015000
821,2023-04-11 11-23-30.836000
789,2023-04-11 11-23-31.625000
794,2023-04-11 11-23-32.419000
820,2023-04-11 11-23-33.239000
800,2023-04-11 11-23-34.039000
803,2023-04-11 11-23-34.842000
867,2023-04-11 11-23-35.709000
841,2023-04-11 11-23-36.550000
836,2023-04-11 11-23-37.386000
863,2023-04-11 11-23-38.249000
830,2023-04-11 11-23-39.079000
777,2023-04-11 11-23-39.856000
785,2023-04-11 11-23-40.641000
741,2023-04-11 11-23-41.382000
703,2023-04-11 11-23-42.085000
688,2023-04-11 11-23-42.773000
664,2023-04-11 11-23-43.437000
670,2023-04-11 11-23-44.107000
712,2023-04-11 11-23-44.819000
696,2023-04-11 11-23-45.515000
774,2023-04-11 11-23-46.289000
871,2023-04-11 11-23-47.160000
862,2023-04-11 11-23-48.022000
846,2023-04-11 11-23-48.868000
896,2023-04-11 11-23-49.764000
896,2023-04-11 11-23-50.660000
828,2023-04-11 11-23-51.488000
839,2023-04-11 11-23-52.327000
834,2023-04-11 11-23-53.161000
773,2023-04-11 11-23-53.934000
752,2023-04-11 11-23-54.686000
821,2023-04-11 11-23-55.507000
896,2023-04-11 11-23-56.403000
835,2023-04-11 11-23-57.238000
874,2023-04-11 11-23-58.112000
893,2023-04-11 11-23-59.005000
838,2023-04-11 11-23-59.843000
845,2023-04-11 11-24-00.688000
865,2023-04-11 11-24-01.553000
814,2023-04-11 11-24-02.367000
817,2023-04-11 11-24-03.184000
850,2023-04-11 11-24-04.034000
818,2023-04-11 11-24-04.852000
797,2023-04-11 11-24-05.649000
873,2023-04-11 11-24-06.522000
888,2023-04-11 11-24-07.410000
831,2023-04-11 11-24-08.241000
878,2023-04-11 11-24-09.119000
910,2023-04-11 11-24-10.029000
813,2023-04-11 11-24-10.842000
812,2023-04-11 11-24-11.654000
839,2023-04-11 11-24-12.493000
787,2023-04-11 11-24-13.280000
750,2023-04-11 11-24-14.030000
807,2023-04-11 11-24-14.837000
883,2023-04-11 11-24-15.720000
838,2023-04-11 11-24-16.558000
848,2023-04-11 11-24-17.406000
867,2023-04-11 11-24-18.273000
825,2023-04-11 11-24-19.098000
853,2023-04-11 11-24-19.951000
923,2023-04-11 11-24-20.874000
864,2023-04-11 11-24-21.738000
866,2023-04-11 11-24-22.604000
870,2023-04-11 11-24-23.474000
831,2023-04-11 11-24-24.305000
821,2023-04-11 11-24-25.126000
860,2023-04-11 11-24-25.986000
820,2023-04-11 11-24-26.806000
775,2023-04-11 11-24-27.581000
802,2023-04-11 11-24-28.383000
856,2023-04-11 11-24-29.239000
824,2023-04-11 11-24-30.063000
774,2023-04-11 11-24-30.837000
793,2023-04-11 11-24-31.630000
775,2023-04-11 11-24-32.405000
747,2023-04-11 11-24-33.152000
773,2023-04-11 11-24-33.925000
766,2023-04-11 11-24-34.691000
723,2023-04-11 11-24-35.414000
712,2023-04-11 11-24-36.126000
702,2023-04-11 11-24-36.828000
692,2023-04-11 11-24-37.520000
682,2023-04-11 11-24-38.202000
708,2023-04-11 11-24-38.910000
734,2023-04-11 11-24-39.644000
733,2023-04-11 11-24-40.377000
730,2023-04-11 11-24-41.107000
734,2023-04-11 11-24-41.841000
745,2023-04-11 11-24-42.586000
738,2023-04-11 11-24-43.324000
713,2023-04-11 11-24-44.037000
726,2023-04-11 11-24-44.763000
769,2023-04-11 11-24-45.532000
721,2023-04-11 11-24-46.253000
679,2023-04-11 11-24-46.932000
686,2023-04-11 11-24-47.618000
676,2023-04-11 11-24-48.294000
663,2023-04-11 11-24-48.957000
700,2023-04-11 11-24-49.657000
707,2023-04-11 11-24-50.364000
732,2023-04-11 11-24-51.096000
813,2023-04-11 11-24-51.909000
853,2023-04-11 11-24-52.762000
775,2023-04-11 11-24-53.537000
786,2023-04-11 11-24-54.323000
828,2023-04-11 11-24-55.151000
872,2023-04-11 11-24-56.023000
809,2023-04-11 11-24-56.832000
803,2023-04-11 11-24-57.635000
833,2023-04-11 11-24-58.468000
885,2023-04-11 11-24-59.353000
816,2023-04-11 11-25-00.169000
836,2023-04-11 11-25-01.005000
845,2023-04-11 11-25-01.850000
856,2023-04-11 11-25-02.706000
833,2023-04-11 11-25-03.539000
871,2023-04-11 11-25-04.410000
871,2023-04-11 11-25-05.281000
789,2023-04-11 11-25-06.070000
793,2023-04-11 11-25-06.863000
825,2023-04-11 11-25-07.688000
813,2023-04-11 11-25-08.501000
775,2023-04-11 11-25-09.276000
835,2023-04-11 11-25-10.111000
865,2023-04-11 11-25-10.976000
833,2023-04-11 11-25-11.809000
857,2023-04-11 11-25-12.666000
879,2023-04-11 11-25-13.545000
803,2023-04-11 11-25-14.348000
810,2023-04-11 11-25-15.158000
842,2023-04-11 11-25-16.000000
829,2023-04-11 11-25-16.829000
784,2023-04-11 11-25-17.613000
815,2023-04-11 11-25-18.428000
829,2023-04-11 11-25-19.257000
767,2023-04-11 11-25-20.024000
783,2023-04-11 11-25-20.807000
833,2023-04-11 11-25-21.640000
787,2023-04-11 11-25-22.427000
765,2023-04-11 11-25-23.192000
844,2023-04-11 11-25-24.036000
886,2023-04-11 11-25-24.922000
801,2023-04-11 11-25-25.723000
803,2023-04-11 11-25-26.526000
836,2023-04-11 11-25-27.362000
835,2023-04-11 11-25-28.197000
785,2023-04-11 11-25-28.982000
813,2023-04-11 11-25-29.795000
837,2023-04-11 11-25-30.632000
810,2023-04-11 11-25-31.442000
865,2023-04-11 11-25-32.307000
880,2023-04-11 11-25-33.187000
837,2023-04-11 11-25-34.024000
882,2023-04-11 11-25-34.906000
902,2023-04-11 11-25-35.808000
847,2023-04-11 11-25-36.655000
838,2023-04-11 11-25-37.493000
863,2023-04-11 11-25-38.356000
784,2023-04-11 11-25-39.140000
840,2023-04-11 11-25-39.980000
879,2023-04-11 11-25-40.859000
897,2023-04-11 11-25-41.756000
839,2023-04-11 11-25-42.595000
857,2023-04-11 11-25-43.452000
809,2023-04-11 11-25-44.261000
844,2023-04-11 11-25-45.105000
914,2023-04-11 11-25-46.019000
923,2023-04-11 11-25-46.942000
830,2023-04-11 11-25-47.772000
832,2023-04-11 11-25-48.604000
802,2023-04-11 11-25-49.406000
770,2023-04-11 11-25-50.176000
837,2023-04-11 11-25-51.013000
919,2023-04-11 11-25-51.932000
903,2023-04-11 11-25-52.835000
854,2023-04-11 11-25-53.689000
878,2023-04-11 11-25-54.567000
906,2023-04-11 11-25-55.473000
859,2023-04-11 11-25-56.332000
860,2023-04-11 11-25-57.192000
904,2023-04-11 11-25-58.096000
902,2023-04-11 11-25-58.998000
819,2023-04-11 11-25-59.817000
830,2023-04-11 11-26-00.647000
858,2023-04-11 11-26-01.505000
860,2023-04-11 11-26-02.365000
839,2023-04-11 11-26-03.204000
874,2023-04-11 11-26-04.078000
863,2023-04-11 11-26-04.941000
806,2023-04-11 11-26-05.747000
832,2023-04-11 11-26-06.579000
873,2023-04-11 11-26-07.452000
868,2023-04-11 11-26-08.320000
833,2023-04-11 11-26-09.153000
844,2023-04-11 11-26-09.997000
828,2023-04-11 11-26-10.825000
752,2023-04-11 11-26-11.577000
771,2023-04-11 11-26-12.348000
786,2023-04-11 11-26-13.134000
751,2023-04-11 11-26-13.885000
771,2023-04-11 11-26-14.656000
811,2023-04-11 11-26-15.467000
789,2023-04-11 11-26-16.256000
748,2023-04-11 11-26-17.004000
693,2023-04-11 11-26-17.697000
702,2023-04-11 11-26-18.399000
810,2023-04-11 11-26-19.209000
801,2023-04-11 11-26-20.010000
843,2023-04-11 11-26-20.853000
888,2023-04-11 11-26-21.741000
824,2023-04-11 11-26-22.565000
798,2023-04-11 11-26-23.363000
837,2023-04-11 11-26-24.200000
851,2023-04-11 11-26-25.051000
795,2023-04-11 11-26-25.846000
844,2023-04-11 11-26-26.690000
926,2023-04-11 11-26-27.616000
875,2023-04-11 11-26-28.491000
822,2023-04-11 11-26-29.313000
901,2023-04-11 11-26-30.214000
964,2023-04-11 11-26-31.178000
892,2023-04-11 11-26-32.070000
950,2023-04-11 11-26-33.020000
990,2023-04-11 11-26-34.010000
921,2023-04-11 11-26-34.931000
913,2023-04-11 11-26-35.844000
906,2023-04-11 11-26-36.750000
780,2023-04-11 11-26-37.530000
747,2023-04-11 11-26-38.277000
787,2023-04-11 11-26-39.064000
854,2023-04-11 11-26-39.918000
792,2023-04-11 11-26-40.710000
852,2023-04-11 11-26-41.562000
927,2023-04-11 11-26-42.489000
880,2023-04-11 11-26-43.369000
832,2023-04-11 11-26-44.201000
854,2023-04-11 11-26-45.055000
858,2023-04-11 11-26-45.913000
807,2023-04-11 11-26-46.720000
803,2023-04-11 11-26-47.523000
846,2023-04-11 11-26-48.369000
810,2023-04-11 11-26-49.179000
817,2023-04-11 11-26-49.996000
867,2023-04-11 11-26-50.863000
880,2023-04-11 11-26-51.743000
830,2023-04-11 11-26-52.573000
867,2023-04-11 11-26-53.440000
898,2023-04-11 11-26-54.338000
840,2023-04-11 11-26-55.178000
863,2023-04-11 11-26-56.041000
910,2023-04-11 11-26-56.951000
892,2023-04-11 11-26-57.843000
880,2023-04-11 11-26-58.723000
888,2023-04-11 11-26-59.611000
831,2023-04-11 11-27-00.442000
820,2023-04-11 11-27-01.262000
841,2023-04-11 11-27-02.103000
825,2023-04-11 11-27-02.928000
771,2023-04-11 11-27-03.699000
790,2023-04-11 11-27-04.489000
832,2023-04-11 11-27-05.321000
815,2023-04-11 11-27-06.136000
827,2023-04-11 11-27-06.963000
873,2023-04-11 11-27-07.836000
866,2023-04-11 11-27-08.702000
820,2023-04-11 11-27-09.522000
851,2023-04-11 11-27-10.373000
833,2023-04-11 11-27-11.206000
805,2023-04-11 11-27-12.011000
856,2023-04-11 11-27-12.867000
914,2023-04-11 11-27-13.781000
866,2023-04-11 11-27-14.647000
899,2023-04-11 11-27-15.546000
956,2023-04-11 11-27-16.502000
882,2023-04-11 11-27-17.384000
843,2023-04-11 11-27-18.227000
870,2023-04-11 11-27-19.097000
842,2023-04-11 11-27-19.939000
846,2023-04-11 11-27-20.785000
912,2023-04-11 11-27-21.697000
896,2023-04-11 11-27-22.593000
900,2023-04-11 11-27-23.493000
875,2023-04-11 11-27-24.368000
790,2023-04-11 11-27-25.158000
796,2023-04-11 11-27-25.954000
729,2023-04-11 11-27-26.683000
684,2023-04-11 11-27-27.367000
660,2023-04-11 11-27-28.027000
662,2023-04-11 11-27-28.689000
723,2023-04-11 11-27-29.412000
835,2023-04-11 11-27-30.247000
758,2023-04-11 11-27-31.005000
846,2023-04-11 11-27-31.851000
942,2023-04-11 11-27-32.793000
918,2023-04-11 11-27-33.711000
864,2023-04-11 11-27-34.575000
898,2023-04-11 11-27-35.473000
866,2023-04-11 11-27-36.339000
809,2023-04-11 11-27-37.148000
841,2023-04-11 11-27-37.989000
876,2023-04-11 11-27-38.865000
825,2023-04-11 11-27-39.690000
833,2023-04-11 11-27-40.523000
884,2023-04-11 11-27-41.407000
895,2023-04-11 11-27-42.302000
837,2023-04-11 11-27-43.139000
895,2023-04-11 11-27-44.034000
926,2023-04-11 11-27-44.960000
854,2023-04-11 11-27-45.814000
876,2023-04-11 11-27-46.690000
914,2023-04-11 11-27-47.604000
828,2023-04-11 11-27-48.432000
840,2023-04-11 11-27-49.272000
874,2023-04-11 11-27-50.146000
818,2023-04-11 11-27-50.964000
853,2023-04-11 11-27-51.817000
879,2023-04-11 11-27-52.696000
826,2023-04-11 11-27-53.522000
778,2023-04-11 11-27-54.300000
860,2023-04-11 11-27-55.160000
839,2023-04-11 11-27-55.999000
805,2023-04-11 11-27-56.804000
864,2023-04-11 11-27-57.668000
854,2023-04-11 11-27-58.522000
785,2023-04-11 11-27-59.307000
785,2023-04-11 11-28-00.092000
819,2023-04-11 11-28-00.911000
784,2023-04-11 11-28-01.695000
737,2023-04-11 11-28-02.432000
790,2023-04-11 11-28-03.222000
815,2023-04-11 11-28-04.037000
772,2023-04-11 11-28-04.809000
814,2023-04-11 11-28-05.623000
881,2023-04-11 11-28-06.504000
889,2023-04-11 11-28-07.393000
830,2023-04-11 11-28-08.223000
860,2023-04-11 11-28-09.083000
900,2023-04-11 11-28-09.983000
850,2023-04-11 11-28-10.833000
824,2023-04-11 11-28-11.657000
906,2023-04-11 11-28-12.563000
933,2023-04-11 11-28-13.496000
853,2023-04-11 11-28-14.349000
904,2023-04-11 11-28-15.253000
913,2023-04-11 11-28-16.166000
822,2023-04-11 11-28-16.988000
829,2023-04-11 11-28-17.817000
844,2023-04-11 11-28-18.661000
766,2023-04-11 11-28-19.427000
733,2023-04-11 11-28-20.160000
797,2023-04-11 11-28-20.957000
845,2023-04-11 11-28-21.802000
782,2023-04-11 11-28-22.584000
800,2023-04-11 11-28-23.384000
820,2023-04-11 11-28-24.204000
782,2023-04-11 11-28-24.986000
752,2023-04-11 11-28-25.738000
783,2023-04-11 11-28-26.521000
707,2023-04-11 11-28-27.228000
711,2023-04-11 11-28-27.939000
764,2023-04-11 11-28-28.703000
730,2023-04-11 11-28-29.433000
782,2023-04-11 11-28-30.215000
845,2023-04-11 11-28-31.060000
811,2023-04-11 11-28-31.871000
751,2023-04-11 11-28-32.622000
801,2023-04-11 11-28-33.423000
858,2023-04-11 11-28-34.281000
839,2023-04-11 11-28-35.120000
777,2023-04-11 11-28-35.897000
824,2023-04-11 11-28-36.721000
861,2023-04-11 11-28-37.582000
825,2023-04-11 11-28-38.407000
852,2023-04-11 11-28-39.259000
888,2023-04-11 11-28-40.147000
841,2023-04-11 11-28-40.988000
836,2023-04-11 11-28-41.824000
875,2023-04-11 11-28-42.699000
921,2023-04-11 11-28-43.620000
854,2023-04-11 11-28-44.474000
908,2023-04-11 11-28-45.382000
944,2023-04-11 11-28-46.326000
886,2023-04-11 11-28-47.212000
848,2023-04-11 11-28-48.060000
883,2023-04-11 11-28-48.943000
927,2023-04-11 11-28-49.870000
883,2023-04-11 11-28-50.753000
933,2023-04-11 11-28-51.686000
960,2023-04-11 11-28-52.646000
901,2023-04-11 11-28-53.547000
922,2023-04-11 11-28-54.469000
952,2023-04-11 11-28-55.421000
891,2023-04-11 11-28-56.312000
899,2023-04-11 11-28-57.211000
876,2023-04-11 11-28-58.087000
809,2023-04-11 11-28-58.896000
822,2023-04-11 11-28-59.718000
881,2023-04-11 11-29-00.599000
844,2023-04-11 11-29-01.443000
899,2023-04-11 11-29-02.342000
929,2023-04-11 11-29-03.271000
852,2023-04-11 11-29-04.123000
868,2023-04-11 11-29-04.991000
872,2023-04-11 11-29-05.863000
818,2023-04-11 11-29-06.681000
813,2023-04-11 11-29-07.494000
858,2023-04-11 11-29-08.352000
872,2023-04-11 11-29-09.224000
807,2023-04-11 11-29-10.031000
